"",X12656,X12657,X12658,X12659,X12660,X12661,X12662,X12663,X12664,X12665,X12666,X12667
ENSRNOG00000049505,16.6045611117114,12.4483333429879,15.1072743316641,15.2481702374086,15.881625386998,14.6900192673271,20.2656144587331,18.8290723508341,19.6684296336134,22.6792621232043,23.1095375699221,22.6877231491613
ENSRNOG00000015473,11.1348233337359,9.05738949328512,11.457764240307,9.66033145475573,12.8393659784497,11.269656572248,18.7508109537369,17.0988332699467,15.7181107854247,16.7017821837551,14.7793554226246,18.5718087725436
ENSRNOG00000015660,14.5045725005244,15.7054241459919,14.6404765292812,10.5127136419401,11.4471455711479,13.9007047992319,15.5165007673936,18.1166209645863,13.5558309948372,11.7791516453852,14.958499124717,13.9037595405259
ENSRNOG00000031700,12.8441163893533,11.734450427261,14.4707318738692,13.685469560904,12.9940571348166,13.1113903311367,10.4398619938928,9.51631494488103,10.8529812566028,12.042863995655,10.9277658276376,10.4403681748353
ENSRNOG00000048796,12.3557469448912,13.69762844551,13.0279023028676,14.3010789183149,14.1284589481736,15.2162289127239,17.9319982483335,14.0963595707596,17.5477321466911,16.8775904172683,15.4511443054712,16.7648219730528
ENSRNOG00000013323,15.3836375005562,14.4561290434698,13.5371362691035,12.5016054120368,13.3550031663393,13.5060475651843,11.8318435930785,12.0098947967483,9.97975287963472,11.031966652954,10.8829799021145,11.845802352217
ENSRNOG00000021442,15.0906158338789,14.1438052678393,15.9135614448708,14.3957880502242,15.984752824576,14.0761080143642,12.691596933752,10.8903283326446,12.1836149738874,12.0868160540333,11.7339124870535,11.6952201189261
ENSRNOG00000042944,18.5580388895599,15.8392771926907,19.096273733845,18.4209261563725,17.3769732318777,16.5317530262159,14.4111036150991,21.5262097416293,15.2607054451081,18.9872892194268,22.7512501657373,19.6760784833434
ENSRNOG00000017095,14.2603877782934,15.7946595104578,15.8711252810179,12.02805975249,14.850351011219,15.961692577036,16.6628385549583,15.2159260348633,12.93209643986,13.5811860388956,12.6744169230387,16.2628811954165
ENSRNOG00000027422,21.5370925007787,17.8916905754056,17.5685718351374,15.5796521990914,14.1284589481736,15.3916321278562,17.3997699898214,17.2515014241426,17.4645675393608,19.1630974529401,15.3167865289019,15.5601641067257
ENSRNOG00000049259,11.0859863892897,13.6530107632771,15.5316359701939,12.8330873737196,12.0143464778264,12.629031489523,13.5104096391554,11.1447752563045,12.1836149738874,11.603343411872,12.0921998912383,11.0928911857625
ENSRNOG00000047145,13.8208552782775,14.5007467257028,14.0463702353393,10.2759408121666,12.8393659784497,12.7167330970891,18.1776420599545,19.5415237370819,19.0446950786363,16.9654945340249,15.5407161565174,16.6644338175256
ENSRNOG00000019501,13.9673661116161,11.9129211561927,13.0703384667206,14.2063697864055,12.7878022596608,11.4889105911633,14.4929848856394,12.1625629509442,12.8073495288646,14.372323089705,15.6750739330867,13.9037595405259
ENSRNOG00000018007,15.4813113894486,14.8576881835662,18.2051142929322,19.6521448711943,17.6347918258225,16.8387086526974,17.9729388836037,12.82412495246,17.2982383247002,18.3280083437523,19.8849509322586,20.0776311054525
ENSRNOG00000017412,15.9208438894645,14.2330406323052,14.8102211846931,13.685469560904,15.2628607615306,10.7434469268512,18.7508109537369,23.0528912835888,19.4189358116226,20.5256112626674,18.4965872410423,24.3441277153612
