"",X12656,X12657,X12658,X12659,X12660,X12661,X12662,X12663,X12664,X12665,X12666,X12667
ENSRNOG00000006867,92.3994988922296,77.0993548985059,79.0161370942654,63.1236364175951,65.3312317056056,57.0498957217689,2.98866637472226,2.18824354347532,2.16227979058752,2.94478791134629,1.7914370209242,2.10815126607251
ENSRNOG00000019648,69.2996241691722,64.1602270509557,73.5843081210828,65.0651736217371,67.6000353323196,67.2671330032233,3.60277590377477,4.02026139382675,3.11867277488585,1.97784262702363,2.06015257406283,2.4093157326543
ENSRNOG00000021201,206.189579451899,210.863166232835,191.217354321568,195.242875431166,207.028330937653,188.207649836919,9.74387119429996,8.90564232809722,12.1004503665571,11.9549598788984,14.3314961673936,11.8959964299806
ENSRNOG00000024728,46.3950972238996,42.5652688502168,45.0672060118742,49.8643579502833,38.5180979353492,50.2968719391767,3.4390133626941,2.69713739079516,2.99392586389042,2.63712350269817,2.68715553138629,3.41319728792692
ENSRNOG00000001785,45.1741736127444,51.7565113902007,47.7406843346125,44.6553556952679,46.4589106288482,46.9203600478807,5.44510449093233,3.91848262436278,3.32658429321157,4.21939760431708,3.53808811632529,4.91901962083586
ENSRNOG00000013851,38.1416536124901,32.9724671701365,35.9434307834816,33.4323235640076,32.0726330867298,31.2656230973261,3.52089463323444,2.49357985186722,3.03550816755556,3.25245231999441,3.53808811632529,2.4093157326543
ENSRNOG00000009946,65.294994724583,80.222592654811,75.1544461836434,74.2046048509913,67.08439814443,68.407253901583,7.69683943079156,7.07362447774579,6.02943403144598,6.1532881729624,9.40504435985203,9.58706885285357
ENSRNOG00000004110,37.7997950013667,36.8988232066345,38.5320367785139,37.7889436318386,38.5180979353492,31.7479819389398,2.78396319837142,2.9006949297231,3.65924272253273,2.9887399697246,3.6724458928946,3.46339136569056
ENSRNOG00000060949,36.6765452791038,42.431415803518,38.9139622531908,48.4437209716427,49.0370965682959,47.4027188894944,2.82490383364158,3.66403570070286,3.57607811520244,3.0326920281029,4.07551922260255,5.16999000965402
ENSRNOG00000023896,99.4808558369301,63.4463441352288,77.9976691617936,69.753275651251,66.001560049862,59.9440487714513,8.84317721835626,8.24408032658143,7.52639696339119,9.01017196755209,8.46453992386683,7.27814127572653
ENSRNOG00000002667,37.1160777791197,32.8386141234377,31.2754527596528,32.2958139810951,29.8038294600158,30.3886070216648,2.62020065729075,3.15514185338302,2.41177361257839,2.81293173621138,5.10559550963396,3.91513806556324
ENSRNOG00000011245,47.7136947239473,40.423620103036,45.5340038142571,44.5132919974039,42.5916317196766,40.2550378728546,10.726446440784,10.7376601784487,9.06494219900154,9.97711725187475,8.73325547700546,12.0465786632715
