"",X12656,X12657,X12658,X12659,X12660,X12661,X12662,X12663,X12664,X12665,X12666,X12667
ENSRNOG00000027954,0.879065000031783,1.51700119591968,1.18821258788369,2.13095546796082,1.5984752824576,1.49092732862425,22.2307649517012,20.9664265095775,21.0406456545632,24.0417759329317,25.0353323674156,21.3324830495433
ENSRNOG00000002141,2.09998861118704,1.8293249715502,1.57013806256059,1.98889177009677,1.23752925093491,1.92943536645491,17.5225918956319,19.337966198154,17.0903268063745,17.4050151178079,16.0333613372716,17.2165686729255
ENSRNOG00000061297,0.439532500015891,0.312323775630521,0.254616983117934,0.37883652763748,0.360946031522683,0.131552411349198,11.4224372403768,11.0938858715725,16.2170984294064,14.1525627978135,9.94247546612929,13.5524009961804
ENSRNOG00000010883,1.75813000006357,2.5432078872771,1.69744655411956,1.61005524245929,1.39222040730178,2.23639099293637,16.089669661176,19.5924131218139,19.3773535079574,17.7126795264561,16.3468628159333,16.3130752731802
ENSRNOG00000006410,1.75813000006357,0.401559140096385,1.06090409632472,1.13650958291244,0.515637187889547,1.18397170214278,21.2891303404873,24.5286834408164,27.5690673299909,24.525248575093,21.4524583255673,24.4445158708884
ENSRNOG00000059449,1.70929305561736,0.936971326891564,0.551670130088856,2.22566459987019,0.618764625467456,0.745463664312123,32.5068644045133,21.3226522027013,32.1015384294917,32.0410505577828,26.9611271649092,23.4406343156158
ENSRNOG00000012422,2.68603194454156,2.49859020504417,1.57013806256059,2.13095546796082,2.52662222065878,1.84173375888877,14.4111036150991,13.2821294150479,16.1339338220761,15.2513642572711,12.8535606251311,13.6025950739441
ENSRNOG00000054204,1.70929305561736,1.6954719248514,1.27308491558967,0.66296392336559,1.28909296972387,0.789314468095189,10.972090252405,14.0963595707596,12.2251972775525,13.2295695718692,14.9137131991939,11.5446378856352
ENSRNOG00000008412,1.85580388895599,3.5247968964016,2.07937202879646,2.60450112750767,2.62974965823669,2.67489903076703,15.2708569557726,12.1625629509442,15.0943762304475,13.6251380972739,16.3020768904102,15.108417406853
ENSRNOG00000017550,0.879065000031783,1.51700119591968,1.10334026017771,0.66296392336559,1.34065668851282,1.00856848701052,11.2586746992962,9.618093714345,12.93209643986,11.5154392951154,8.2406102962513,9.38629254179904
ENSRNOG00000058083,2.29533638897188,1.33853046698795,0.891159440912767,3.88307440828417,1.08283809456805,1.27167330970892,43.2333108452973,31.7040866880261,51.3541450264537,45.6222365966784,34.9778078335449,37.9969168670689
ENSRNOG00000030449,3.56509694457334,2.63244325174297,3.77681858291601,3.69365614446543,3.40320544007101,3.33266108751302,14.3701629798289,15.7757092669151,17.0903268063745,15.6469327826758,14.1523524653012,16.3632693509438
ENSRNOG00000053902,1.9046408334022,0.936971326891564,0.848723277059778,2.8412739572811,0.670328344256411,0.877016075661321,25.9563627612864,22.493108051537,37.7151494242862,32.2608108496743,23.8261123782918,26.40208490367
ENSRNOG00000051831,3.02789055566503,1.96317801824899,2.24911668420841,3.03069222109984,1.85629387640237,2.63104822698396,14.2473410740184,10.9921071021086,17.5477321466911,17.0973507091598,13.9732087632087,13.9037595405259
ENSRNOG00000061096,2.44184722231051,1.29391278475502,0.848723277059778,3.83571984232948,1.03127437577909,1.27167330970892,38.3613752481473,31.3987503796342,50.1898405238296,44.3915789620859,32.425010078728,37.846334633778
ENSRNOG00000052810,1.36743444449388,0.847735962425701,1.18821258788369,1.04180045100307,1.28909296972387,0.920866879444387,6.14109529052518,9.41453617541706,8.10854921470321,9.44969255133512,8.06146659415889,7.67969389783558
ENSRNOG00000027940,2.29533638897188,2.05241338271485,1.57013806256059,2.79391939132641,3.45476915885996,2.54334661941783,9.66198992375962,10.4323238700567,10.2292467016256,11.4714872367371,11.4651969339149,9.93842739719899
ENSRNOG00000008869,1.36743444449388,1.29391278475502,1.06090409632472,1.13650958291244,0.979710656990139,0.964717683227453,6.22297656106552,6.25939432203405,6.81949780108373,6.76861699025864,5.68781254143432,6.57542418703569
ENSRNOG00000058725,3.27207527789608,2.05241338271485,2.63104215888531,3.59894701255606,2.62974965823669,2.76260063833316,15.8849664848251,15.6230411127191,24.6583060734308,19.5586659783448,13.5701354335008,16.8150160508165
ENSRNOG00000002208,3.61393388901955,3.16785543853815,3.0554037974152,2.36772829773425,2.88756825218146,2.28024179671943,12.2412499457802,11.6536691036244,11.9757034555617,12.1747201707899,12.8535606251311,8.33221690876279
ENSRNOG00000009892,1.56278222227872,1.91856033601606,2.58860599503232,2.98333765514515,1.80473015761341,2.54334661941783,11.217734064026,11.1956646410365,9.48076523565299,11.3396310616021,11.1516954552531,10.1392037082535
ENSRNOG00000004317,0.732554166693152,0.936971326891564,1.18821258788369,1.18386414886712,0.825019500623275,1.57862893619038,7.57401752498106,6.05583678310611,7.56797926705633,5.53795935566616,6.04609994561916,7.32833535349016
ENSRNOG00000026415,2.24649944452567,1.96317801824899,2.50373366732635,3.12540135300921,2.68131337702564,2.28024179671943,9.53916801794912,10.2796557158608,7.4432323560609,10.592446069171,9.53940213642135,9.03493399745362
ENSRNOG00000054052,1.70929305561736,1.8293249715502,2.33398901191439,1.84682807223271,2.68131337702564,1.71018134753958,8.59753340673526,8.6511954044373,11.1440573822588,9.49364460971342,10.7934080510683,8.68357545310821
ENSRNOG00000055067,0.634880277800732,0.312323775630521,0.551670130088856,0.852382187184329,0.77345578183432,0.0877016075661321,9.00693975943694,7.93874401818952,12.93209643986,10.3726857772795,7.21053400921989,10.9925030302352
ENSRNOG00000056172,2.44184722231051,1.78470728931726,2.24911668420841,2.98333765514515,1.90785759519132,2.23639099293637,10.480802629163,9.41453617541706,15.1775408377778,12.8779531048427,9.00197103014409,11.6952201189261
ENSRNOG00000008054,0.781391111139362,1.38314814922088,1.82475504567852,2.13095546796082,1.75316643882446,1.84173375888877,9.49822738267895,7.3789607861377,7.69272617805177,9.80130901836154,6.76267475398884,6.77620049809022
ENSRNOG00000053888,2.49068416675672,1.56161887815261,2.20668052035542,2.8412739572811,1.90785759519132,2.01713697402104,10.4398619938928,9.16008925175714,15.1775408377778,12.5263366378163,8.86761325357477,11.1932793412898
ENSRNOG00000022845,2.58835805564914,2.40935484057831,3.14027612512118,2.5097919955983,3.24851428370415,3.11340706859769,9.25258357105794,8.60030601970532,8.35804303669408,8.65855550052567,9.22590065775961,7.67969389783558
ENSRNOG00000059852,2.49068416675672,1.65085424261847,2.20668052035542,2.8412739572811,1.90785759519132,1.97328617023797,10.3579807233525,9.16008925175714,16.092351518411,12.9658572215994,8.95718510462098,11.6450260411624
ENSRNOG00000058896,2.58835805564914,1.6954719248514,2.41886133962037,3.03069222109984,2.06254875155819,2.3240926005025,10.3989213586226,9.46542556014905,16.2586807330716,13.1856175134909,9.44983028537514,12.7492957519623
ENSRNOG00000053717,1.02557583337041,1.29391278475502,0.80628711320679,3.03069222109984,1.03127437577909,0.789314468095189,14.6976880619903,14.0963595707596,21.1653925655586,13.8448983891654,10.0320473171755,15.0080292513257
ENSRNOG00000007816,2.44184722231051,1.96317801824899,1.5277018987076,0.899736753139014,1.90785759519132,2.4556450118517,11.4224372403768,9.82165125327294,8.77386607334553,7.6037060994464,6.76267475398884,8.13144059770826
ENSRNOG00000013656,3.12556444455745,1.51700119591968,1.78231888182553,2.55714656155299,2.47505850186983,2.54334661941783,11.1358527934857,12.5696780288001,10.6034874346119,9.58154872647003,7.97189474311268,9.6372629306172
ENSRNOG00000059394,2.73486888898777,1.65085424261847,2.24911668420841,2.88862852323578,1.90785759519132,2.01713697402104,10.1123369117315,9.16008925175714,16.5497568587276,13.0977133967343,9.0915428811903,11.5446378856352
ENSRNOG00000052862,1.07441277781662,1.02620669135743,0.848723277059778,3.12540135300921,1.08283809456805,0.789314468095189,14.0016972623974,13.5365763387078,21.3317217802192,13.9767545643003,10.0320473171755,15.0080292513257
