"",X12656,X12657,X12658,X12659,X12660,X12661,X12662,X12663,X12664,X12665,X12666,X12667
ENSRNOG00000005861,24.4673091675513,30.652347694024,30.4267294825931,30.8751770024546,26.6068788951006,28.4153208514268,2.21079430458907,1.62846031142349,1.28905141361949,1.450417926484,1.38836369121625,1.35524009961804
ENSRNOG00000012216,19.5836147229303,19.4086917713253,21.1332095987885,20.1256905307411,22.4302176731953,21.9692526953161,1.67856604607688,1.22134523356762,1.9543682722618,1.23065763459248,1.29879184017004,1.55601641067257
ENSRNOG00000020792,16.3115394450342,15.1700119591968,19.9449970109048,17.0002891777319,17.4285369506667,16.4440514186498,0.245643811621007,0.0508893847319841,0.374240732986302,0.351616467026423,0.403073329707944,0.100388155527262
ENSRNOG00000001254,14.5045725005244,13.7422461277429,15.149710495517,14.6799154459523,12.8393659784497,15.5231845392054,0.655050164322686,1.01778769463968,0.498987643981736,0.483472642161332,0.403073329707944,0.40155262210905
ENSRNOG00000046468,21.2440708341014,20.256427733751,21.1756457626415,19.7468540031036,22.6364725483511,19.5136076834644,2.37455684566974,2.69713739079516,1.78803905760122,1.71413027675381,2.28408220167835,2.50970388818156
ENSRNOG00000002555,12.9906272226919,11.1544205582329,13.0703384667206,10.8915501695775,11.4987092899369,11.1381041608988,0.327525082161343,0.763340770979762,0.748481465972604,0.351616467026423,0.223929627615525,0.351358544345419
ENSRNOG00000058006,19.6324516673765,20.211810051518,16.9744655411956,22.0198731689285,19.387958264647,20.6975793856072,2.12891303404873,1.62846031142349,1.74645675393608,1.88993851026702,2.55279775481698,3.16222689910877
ENSRNOG00000013552,22.2696466674718,27.6183453021847,22.0243690397012,23.8667012411612,24.1833841120197,20.609877778041,2.08797239877856,2.34091169767127,2.74443204189955,2.76897967783308,2.41843997824767,1.85718087725436
ENSRNOG00000029330,21.7324402785635,16.9101015662811,20.2420501578757,17.0476437436866,20.1098503276923,17.6718739245756,3.3161914568836,3.61314631597087,2.57810282723897,2.59317144431987,2.28408220167835,2.25873349936341
ENSRNOG00000016177,15.2371266672176,16.4193070617188,16.8471570496366,19.6047903052396,15.881625386998,17.3649182980941,3.3161914568836,3.05336308391905,3.36816659687672,3.34035643675102,3.09022886109424,3.91513806556324
ENSRNOG00000021062,18.8022236117909,21.4611051540401,23.9764325769387,27.8444847813548,20.5739237967929,23.898688061771,2.25173493985923,2.39180108240325,2.3286090052481,1.97784262702363,2.95587108452492,3.71436175450871
ENSRNOG00000008529,14.0650400005085,14.322275996771,11.8821258788369,16.1005524245929,13.2003120099724,13.1990919387029,1.84232858715755,2.74802677552714,1.99595057592694,1.80203439351042,2.91108515900182,2.10815126607251
ENSRNOG00000054218,10.69529083372,10.8420967826024,13.8766255799274,11.3650958291244,13.5096943227061,10.5241929079358,2.2926755751294,2.29002231293929,2.07911518325723,2.72502761945478,2.23929627615525,3.01164466581787
ENSRNOG00000005695,24.7603308342285,20.7026045560803,19.8601246831988,20.6939453221973,17.8410467009783,13.5060475651843,2.41549748093991,1.11956646410365,2.57810282723897,1.97784262702363,1.47793554226246,2.15834534383614
ENSRNOG00000010645,12.4534208337836,13.3853046698795,10.9485302740711,12.4542508460821,12.1690376341933,12.2343742554754,3.07054764526259,2.69713739079516,2.37019130891325,3.64802084539914,1.74665109540109,2.91125651029061
ENSRNOG00000051307,9.23018250033372,8.38812425979114,11.50020040416,10.228586246212,9.28146938201184,7.71774146581962,1.31010032864537,0.814230155711746,0.582152251312026,0.966945284322663,1.11964813807762,1.15446378856352
