UniqueCount	AmbigCount
0	84
0	99
0	167
17	191
0	0
0	0
6	74
285	79
0	0
679	0
602	0
0	13
11	27
1	26
15	1015
13	341
0	80
0	72
6	1015
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
459	124
2	0
66	604
1	41
0	0
0	0
22	793
0	496
0	65
0	102
195	787
79	108
0	104
1377	4954
14	2273
12	3494
33	59
34	0
4	727
655	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
345	940
3	150
0	940
0	0
0	0
0	0
0	0
7	68
367	68
625	0
0	109
5	105
3	11
0	94
0	108
242	623
16	95
13	541
2	76
6	278
8	137
14	0
97	0
79	833
3089	1102
14	241
0	0
118	0
1	0
0	0
0	0
15	38
2	12
0	38
0	0
258	893
0	449
100	1342
0	966
31	966
30	406
0	28
49	48
18	454
0	0
0	0
0	0
0	0
0	0
0	0
0	0
63	3180
0	112
0	3080
0	0
69	33
3	33
57	1300
0	1467
1	792
5	0
19	7
0	1469
3	0
1	0
0	0
35	2215
0	2476
203	470
1005	538
4	35
0	37
0	6
0	6
0	0
0	0
220	77
0	0
2	0
555	32
3	32
448	1562
203	1562
296	58
0	11
3	46
0	0
23	205
0	205
2	250
0	58
2	42
0	0
1109	25
5	100
38	0
0	10
0	20
2	20
23	11
370	216
0	186
1938	2
0	0
0	0
656	171
91	4
1	167
0	0
0	10
0	5
0	10
0	0
0	0
4304	438
0	0
0	436
2	197
6	197
0	0
0	0
0	0
467	0
0	17
243	2123
16	2123
2	52
0	248
0	0
0	0
312	178
0	178
0	0
160	0
684	0
10	0
337	238
10	222
1	142
0	504
7	710
0	3
0	3
17	2
0	0
1153	787
6	780
255	19
2	6
0	0
0	13
0	3
0	757
0	223
3	0
0	702
1124	90
0	90
194	0
0	0
1	0
0	0
1	0
0	0
110	0
0	584
0	0
1	39
0	615
0	87
0	351
0	0
1	0
0	1
191	359
237	0
42	7599
0	3218
479	7035
3	6119
0	0
2	3048
0	357
9	18
32	4
1	806
153	7887
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	44
14	44
635	0
113	105
0	105
862	310
0	139
0	171
909	179
4	110
6	175
3	0
0	0
0	1001
2	1001
0	893
0	303
16	759
0	829
30	991
0	2
0	0
0	0
0	2
0	0
0	0
1	0
0	2
12	1118
0	251
0	985
3	67
0	65
2	66
1503	0
21	168
0	153
11	199
34	18
102	18
9915	1137
7	624
0	220
4	15
4	0
0	0
0	0
0	0
0	0
12	276
0	47
0	276
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
92	632
0	446
0	20
0	25
2	25
0	0
36	1
13	0
0	346
27	0
0	0
1	0
0	0
0	1
2	0
4	1
908	0
1407	0
0	924
107	141
74	294
1	39
1	66
2	196
1	32
0	8
0	58
2	9
41	0
0	132
0	84
226	216
2590	1396
0	1396
2775	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	449
0	246
0	0
259	178
0	0
2	52
2	151
2	57
5	50
51	130
0	136
0	106
0	0
147	1824
63	4075
1117	3872
0	72
1	0
4	0
0	3
40	72
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
135	1259
0	1259
0	0
1591	149
0	147
0	1307
6	2
0	19
60	1307
345	33
0	33
0	0
337	69
2	0
0	69
0	0
13	511
213	511
9	980
0	9121
0	248
146	9140
1	7349
171	367
2	367
251	432
0	430
0	0
0	0
34	228
0	0
6	446
5	472
37	411
9	20
0	0
0	0
0	4
0	4
0	5
0	5
0	0
0	0
0	0
14	729
7	729
0	14
0	14
0	12
0	0
0	2
253	782
0	782
227	0
35	0
2	7
60	206
1	206
0	1
0	0
0	1
554	0
0	0
16972	1
0	0
0	0
27	298
83	306
24	76
17	775
0	775
141	470
0	119
7	74
0	95
0	81
2	73
0	7
9	425
42	0
0	0
0	0
1	0
589	1059
72	201
20	1260
0	0
0	0
1472	92
0	49
8	43
0	0
5	30
0	30
0	21
0	2
0	29
0	2
7	29
0	0
0	0
0	0
0	0
0	0
6	34
1	34
0	3
0	0
0	0
0	0
0	0
0	0
3554	1776
178	1762
0	1012
0	1465
0	769
21	131
0	64
0	718
0	769
12	0
3	0
441	6
516	240
8	240
0	0
0	1
0	1
3	5
0	4
0	0
0	4
0	0
0	2
3	586
0	5
2	146
88	737
0	0
0	0
0	0
0	0
0	0
171	766
85	91
0	91
800	252
1	2
5	102
5	212
145	167
3	37
11	3451
0	804
0	0
258	930
1	930
13	2
26	1050
12	867
5	69
0	0
0	1023
3031	537
0	111
0	25
4	414
0	19
1	0
0	197
0	195
2	28
0	0
11	195
0	65
6	397
29	397
224	16
2	738
0	16
0	190
0	207
0	831
0	788
0	0
666	43
11	58
5	3451
79	9
0	9
0	0
1108	191
7	52
3	139
208	0
0	1
0	1
0	1
0	1
0	1
0	170
42	234
0	234
0	2
0	1205
5	1205
1	0
7	19
0	19
134	129
3	38
0	54
2	113
1903	0
129	0
431	26
1	26
6	2521
220	2521
134	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2959	0
0	0
88	1012
0	5
25	1005
0	0
3	15
0	12
0	0
0	6
0	1
0	9
12	168
0	2
2	7
9	626
3	51
0	163
0	366
12	465
50	0
19	0
0	0
229	958
653	1034
2	165
2	147
0	2
1	2
5	61
0	454
0	67
0	71
0	75
2	71
10	11
8	5
0	6
5	11
2	0
1	4
2	0
0	16
0	16
3	16
0	65
6	4
6	18
5	22
0	269
2	235
2	37
0	16
0	46
16	528
0	112
0	0
3221	541
0	540
6	0
0	0
0	0
0	0
0	0
3	346
3	4
1	26
11	61
0	4
0	0
37	384
3	20
872	20
9	513
0	1337
1	1337
242	4377
60	2812
11	252
20	1214
0	71
0	968
0	1094
5	1527
0	2704
1	4373
11	0
468	0
0	0
0	0
37	833
1	14
4	160
4	40
0	0
32	160
741	72
1	72
308	46
16	456
3	444
0	0
328	0
0	93
2	0
0	0
4	18
1	45
141	41
37	42
0	0
0	353
55	96
46	449
257	0
6	84
0	45
155	534
15	434
0	94
0	483
0	0
0	0
0	0
0	0
0	0
160	0
6	5
0	256
56	5
357	3
12	4
169	265
60	0
2	426
30	426
0	119
0	0
0	0
0	0
0	2
0	2
0	1
342	4171
1434	4171
0	0
1	467
83	467
0	0
0	0
499	0
0	0
0	0
300	63
0	63
277	0
5	0
0	0
21	73
1	26
0	486
1	16
154	486
6	1365
5	1365
589	590
149	3014
0	1642
1237	2546
1	600
3	0
0	41
0	553
0	0
0	0
0	0
1	0
0	0
17	37
1	6
0	37
1061	16
13	16
66	159
10	14
499	77
0	77
12	159
3	2
163	751
0	216
0	162
9	755
3	1066
0	1066
353	493
0	493
0	445
0	403
39	48
0	1
0	1
7	105
0	105
0	0
0	0
0	0
2976	2026
1	49
0	26
83	26
56	367
1	0
0	0
0	367
0	35
0	35
0	0
0	0
0	0
83	351
0	248
2	9
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	1641
0	1497
1784	0
52	59
5	52
0	22
0	21
0	21
0	21
27	451
203	854
1	104
29	406
2	105
20	7815
1935	7815
14	307
0	14
248	307
0	0
0	0
0	151
0	149
5	138
0	1
6	112
79	129
0	129
46	0
0	107
10	107
15	292
280	464
7	473
28	649
24	2390
0	3056
20	2887
78	590
86	590
0	0
1	0
0	0
0	1099
10	242
0	193
113	204
0	204
0	0
0	5
0	0
152	1298
30	1298
1014	0
4682	872
2	852
2	18
0	0
0	0
0	0
0	0
0	0
79	77
14	1
0	24
0	34
11	34
10	26
0	77
3	2
142	524
73	221
5	745
0	1182
2	114
2	767
3	1190
0	882
0	837
0	893
0	603
11	0
2	17
0	0
0	0
215	13
0	13
42	2714
10	2764
1	517
4	294
1	2625
3	2425
372	0
0	0
0	26577
0	829
0	1099
24	10
0	0
15	10
5	0
0	5
2410	6
3	2
0	0
0	0
0	0
1406	27019
94	26734
12	25131
0	21410
19	26
3	5070
0	10
9	0
1	0
0	85
0	85
86	0
8	1809
4	1809
0	0
11	0
0	1442
0	77
9	903
0	1436
0	1050
1	0
672	0
134	3480
123	3480
26	5
107	1381
0	4
0	9
0	31
0	116
0	194
49	1376
1426	643
0	558
0	646
0	0
0	0
92	1648
0	1504
0	0
0	0
369	98
7	98
379	0
0	0
0	463
178	828
11	704
3	10
13	19
2	252
0	0
5	382
1074	804
1	696
24	730
44	76
0	76
0	1006
43	1111
5	895
0	2
13	155
1	614
6	0
0	197
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
652	98
0	98
0	0
0	0
0	0
23	359
5	426
4	18
0	429
0	0
8	256
3	331
60	141
3	5
0	289
0	0
0	0
3	214
0	227
15	229
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
80	56
2	0
0	0
0	48
0	34
0	0
0	0
0	0
0	0
0	0
0	56
0	277
17	333
0	0
0	0
0	752
0	839
109	1591
0	426
0	280
0	426
0	465
12	435
2	26
0	7
0	306
303	101
1	34
26	49
2	32
73	78
0	132
36	210
0	0
0	0
386	0
0	0
0	0
0	58
0	0
0	58
0	0
0	0
0	0
0	0
4	0
0	0
0	534
0	907
282	905
0	0
0	0
0	0
0	0
1	1
2	536
0	173
0	92
1	41
0	31
50	541
0	22
0	22
0	1
0	1
0	0
25	273
0	23
365	296
0	790
0	861
0	1
0	795
43	1309
40	104
1	91
12	41
3	86
29	119
5	11
2	54
1	10
73	143
5	108
2	10
0	133
397	0
4120	401
0	29
0	371
0	1272
0	1208
0	1186
0	1278
0	239
364	239
3	0
0	0
1	3
0	2
0	0
0	3
1	2
0	2
114	0
0	38
22	102
250	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
77	84
0	84
0	0
0	0
0	1
0	0
0	1
34	521
2	521
0	0
0	0
54	1
0	0
0	59
0	6
0	26
0	0
223	0
0	0
37	824
0	0
2	824
297	185
0	185
0	0
0	0
1449	219
4	24
0	36
0	160
0	0
0	0
3191	2877
0	2495
1	7
1	390
0	70
830	28
0	1
0	27
0	0
0	0
0	0
0	0
2823	0
0	2
0	2
102	1317
0	0
8	83
9	42
48	18
159	0
7	59
0	20
6	20
0	103
7	103
11	235
7	235
0	0
0	0
0	0
0	0
6	0
1	0
0	0
0	0
0	0
0	0
21	120
0	502
0	34
1	39
0	6
4	391
692	117
1	98
0	0
0	0
0	303
0	560
0	70
0	4
58	671
0	0
0	0
0	0
19	108
0	100
0	0
4	23
3	95
0	90
0	118
226	118
0	0
0	0
3	17
1	8
0	0
1	3
257	16
0	6
541	19
20	217
634	217
0	0
0	3
0	3
17	309
5	309
0	0
0	0
0	0
0	0
0	0
0	0
0	0
178	3462
0	4694
0	4750
0	0
1	1939
161	4388
1	715
0	4277
0	808
0	152
0	0
0	0
0	0
4	602
0	744
1	579
0	458
0	502
149	502
8	699
0	0
0	0
0	0
8	4
0	2
1	0
0	3
0	6
0	0
0	2
0	0
0	1
0	6
0	0
0	0
0	0
619	1
0	0
0	0
0	0
507	0
1648	0
0	7
0	9
4	178
6	176
9	11
1	9
0	2
15	254
0	63
405	125
4	34
1	90
1	18
16	2422
0	1686
175	2441
177	8260
83	7622
6	1285
0	5832
0	0
2326	21507
44	0
0	0
13	106
0	106
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
118	49
0	49
0	119
15	119
908	0
4	15
0	0
0	15
23	350
2711	701
0	359
7	205
0	22
0	109
0	0
0	0
0	1
0	1
0	1
0	1
246	1325
0	220
0	879
0	1311
0	1178
0	1404
2593	0
15	130
0	1
0	28
0	130
276	0
0	0
0	0
0	0
0	0
0	71
0	56
0	19
0	57
0	7
0	4
0	7
112	1004
722	497
51	1501
0	0
0	0
0	0
0	0
1	0
0	0
530	1933
7	5
0	106
5	1435
0	0
0	0
0	0
0	0
320	0
0	1
0	1
507	0
0	0
1116	42
0	85
0	49
0	0
0	0
26	324
156	412
0	82
0	300
0	2
0	5
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	30
0	1
0	30
0	148
22	107
29	85
51	10
0	339
63	85
22	0
0	339
0	0
0	0
22	66
2	74
0	9
0	0
1396	0
0	0
3	0
1837	44
3	0
0	44
0	0
315	14
17	12059
0	7
0	0
86	602
2	596
0	115
1	3
4	167
23	949
5	1516
102	1447
0	1390
987	32
2	0
2	30
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
179	93
0	22
0	24
0	29
0	65
1	41
0	0
88	41
0	41
183	0
75	0
32	1612
0	1626
1	989
2	1072
0	713
16	552
15	746
0	516
0	0
1	925
11	279
1	24
1	931
442	1193
0	140
4	1196
0	0
0	0
0	36
0	13
4	0
1	49
0	0
124	0
6	0
0	0
2	75
7	67
4	6
0	1
9	8
0	8
0	75
170	1077
4	852
0	310
0	4
0	15
59	407
1583	285
2	35
0	210
1	16
0	48
2	41
0	0
1	4
0	21
0	25
0	50
0	0
90	4
1	4
0	0
0	0
0	27
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
810	0
4	56
0	19
605	670
0	670
0	0
6	82
3	34
0	10
1	4
0	53
0	0
114	0
0	0
0	0
0	0
0	234
0	23
0	242
0	281
0	0
0	0
0	0
1	138
1	17
0	138
4	139
8474	13799
1185	13798
0	0
0	0
0	0
67	1270
0	875
0	268
0	175
13	1439
0	0
0	0
61	0
141	281
531	373
6	417
0	0
0	0
1	13
1	14
0	14
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
526	0
0	1
0	1
0	1
37	321
0	321
0	0
0	0
286	10922
30	3965
0	1731
3	63
0	138
0	138
221	1
0	353
0	299
6369	5987
6	3243
16	3163
22	958
0	1213
759	1213
0	4
0	0
0	4
0	0
18	2269
1	41
110	2228
36	30
12	30
5	6
24	11
0	6
8	6
0	2
0	2
2	0
0	0
0	2
15	2
0	0
0	0
158	842
15	842
0	2265
2	66
0	298
10	278
9	298
39	2304
7	296
0	732
11	630
0	696
0	0
0	0
0	0
0	5
7	1
1	1
1	0
7	5
796	0
415	729
25	729
665	564
28	564
615	232
0	8
0	2
0	224
151	0
0	112
0	112
0	186
0	2
0	1
0	2
4	513
0	173
9	633
0	110
2	184
0	580
0	0
0	0
17	234
0	80
9	242
32	3
0	3
0	0
491	424
0	345
0	424
0	0
0	0
0	0
8	67
23	84
0	924
7	417
4	779
5	38
1	0
0	95
8	1
152	17
74	899
0	0
66	22
0	25
89	161
3	161
0	0
0	0
0	0
0	0
0	0
0	0
8	404
22	648
1	598
0	355
20	438
0	404
4	452
0	448
4	394
1	6
4	44
170	56
0	0
0	0
0	0
0	0
0	0
0	0
25	4
0	11
6	2
0	40
40	259
0	0
0	0
0	0
76	145
5	117
3117	651
5	642
45	8
0	0
0	0
2	549
0	28
10	212
174	789
0	0
0	40
0	1
9	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
76	3023
35	496
352	182
158	1746
0	2594
1	0
0	89
5	89
45	353
0	0
0	0
0	0
1	103
235	121
4	22
0	0
0	0
2165	315
0	316
0	316
0	0
0	0
0	0
0	0
0	6
2	1
3	116
4	115
11	135
0	2148
0	498
0	2211
0	0
0	0
238	0
161	835
0	835
0	0
12	3
10	930
0	881
32	935
0	47
383	19
0	19
10	85
0	19
738	5
61	0
0	0
0	0
357	0
2305	1043
0	0
25	1044
0	4
4	5
0	5
0	0
90	33
0	12
0	13
13	11
0	0
0	40
0	17
0	41
61	560
30	560
0	30
0	30
0	0
9	9
0	7
3	62
0	39
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	21
0	8
0	42
0	0
5	513
16	513
1	27
0	24
138	27
0	5
0	12
0	0
0	6
9	4
0	4
0	18
0	21
0	0
60	0
0	5
0	0
0	0
0	0
0	0
0	0
0	100
0	104
17	103
1322	341
3	341
0	0
0	0
0	0
0	0
3	0
0	0
0	0
3	0
0	0
0	0
0	8
10	33
0	0
55	33
47	572
4	470
707	865
4	572
0	0
0	0
93	274
4	236
0	59
81	488
0	9
26	479
35	68
11	68
0	3
0	0
18	25
0	25
0	0
0	0
436	211
3	211
0	0
0	0
0	0
0	0
0	0
118	11
1	11
0	0
0	0
0	0
12	197
72	197
78	1655
15	1535
0	1369
0	1472
18	2824
0	0
0	0
0	0
1	182
0	187
2	166
5	11
7	4
0	1033
46	1700
0	282
208	2818
2482	374
9	366
31	164
274	225
3880	2838
9	0
34	2793
0	59
6	12
0	0
2	59
0	59
0	0
487	514
0	514
0	0
0	0
56	116
0	116
0	0
0	0
0	0
0	0
0	0
0	0
0	0
120	1366
2	1348
0	1388
0	0
0	0
0	0
0	0
0	0
1	0
0	352
8	31
0	1
0	0
235	352
0	141
0	116
0	307
0	314
0	439
0	473
0	473
0	476
170	458
22	0
0	35
0	1
5	0
265	332
0	0
0	298
55	0
20	0
0	0
0	0
0	0
0	0
0	0
0	0
5	28
10	21
8	129
0	134
4	108
78	49
971	54
1	5
289	0
16	1329
98	1329
6	996
12	70
2	959
20	976
0	0
0	0
0	0
6	0
0	0
196	0
0	0
0	0
15	267
0	96
186	267
119	97
538	97
0	130
0	216
0	113
0	245
0	0
0	0
0	2
0	2
0	0
0	0
0	1
576	81
0	81
0	0
0	0
5	33
1	71
24	71
1	0
6	7
0	7
16	0
0	10
0	6
0	10
17754	2633
0	1594
1	1039
0	0
0	0
51	823
4	97
3	46
8	823
987	97
0	62
0	35
1	524
2241	5093
3	940
0	73
0	4793
100	32
3	37
7	10
0	5
0	0
0	0
0	457
15	457
0	434
0	0
8	531
2	367
421	465
0	0
81	469
27	153
0	154
1030	838
2	103
0	1499
0	1514
2	1567
1	1489
0	1443
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
708	1091
16	1091
0	8
0	0
0	0
0	0
0	0
0	0
0	8
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	1
0	1
0	0
0	1
0	1
1228	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	9
0	0
0	0
0	0
0	0
0	75
101	63
329	75
50	366
0	360
0	0
0	0
58	92
5	57
1	166
7	166
0	1
0	1
0	0
0	0
0	0
0	0
348	18
1	12
0	0
0	6
0	0
0	0
0	0
0	0
3	114
478	114
0	0
0	0
2	0
0	0
0	0
0	0
430	0
1615	13139
4	7103
1	8256
0	13130
0	6417
0	0
0	0
0	750
0	950
1	652
2	1011
3	0
13	758
0	770
13	284
83	486
0	8
5	411
0	0
0	0
0	0
2	0
1	0
1312	23
97	0
5	277
0	0
0	277
1	0
0	242
196	253
0	92
0	217
0	365
36	315
0	0
0	0
2	145
244	145
36	591
7	438
0	21
3	45
89	609
12	0
3864	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
191	17
0	262
15	205
28	484
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
31	118
1	101
1	79
41564	5187
3	5179
0	0
0	0
0	0
0	0
0	0
216	0
4	0
3	0
61	115
1	104
0	0
0	0
127	124
0	124
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	54
0	49
0	2
0	9
0	12
2	57
0	0
957	0
0	0
6	429
0	429
0	0
0	7
0	0
1	7
0	0
0	0
176	1192
0	741
477	1189
0	60
0	43
4	3
18	103
0	72
29	358
15	358
0	1422
14	1221
708	809
0	1409
1809	37
770	1151
20	899
0	394
307	1124
0	54
0	367
0	1101
1836	0
675	61
0	44
0	61
24	320
9	33
0	173
13	152
3	14
0	2
0	318
0	343
0	514
4	916
11	544
5	1040
0	0
452	77
0	1
3	76
42	73
3	0
0	0
16	8
0	5
0	8
0	3
0	5
0	0
0	0
10	144
33	239
27	232
0	0
7	153
0	8
0	3
14	157
0	205
5	135
0	87
0	44
0	3
1	134
1468	0
0	0
1979	298
5	0
399	78
0	0
0	0
0	0
0	0
894	0
0	3
0	0
2	23
0	22
3	1
0	23
566	527
569	0
293	0
0	407
0	444
4	5
0	3
48	293
113	42
3	29
0	13
5	788
0	2
0	0
0	2
0	2
0	0
0	2
0	2
0	0
0	0
0	0
0	298
0	32
2	218
57	548
0	0
0	0
0	0
3147	19509
21	8054
85	3307
0	18417
8940	0
29	0
0	1
0	1
0	0
0	0
2	0
0	69
2	69
0	0
0	0
0	0
304	93
0	93
0	0
0	0
0	0
0	0
159	0
0	0
0	0
0	0
0	0
0	0
0	0
6	252
22	2630
0	2691
1	3
0	4
0	0
0	0
0	4
24	0
469	0
0	0
0	0
283	0
968	1243
0	317
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	314
12	161
0	280
626	423
0	331
34	448
0	472
2	17
0	0
0	0
0	0
0	0
0	458
3	458
0	114
0	121
0	122
0	115
0	116
0	122
0	0
0	0
684	0
0	0
437	0
0	0
0	0
0	0
0	1
0	0
0	1
160	726
9	70
10	387
57	702
0	59
6403	12145
1	17
2000	17
209	223
10	223
1	0
0	0
33	224
1	73
90	235
1498	103
0	103
0	0
858	695
3	456
0	365
0	0
9	191
0	35
110	215
1532	0
0	1
0	1
61	513
35	513
0	0
0	0
0	0
0	0
19	3
26	204
0	176
19	195
0	196
416	0
124	220
1	193
0	0
0	0
0	0
302	1002
15	1000
2	34
0	0
0	0
0	0
0	0
0	0
0	17
0	660
5	2422
0	1122
0	1916
0	2417
0	0
0	0
280	775
1	771
0	719
11	14
0	11
15	4
117	7
2	7
0	0
0	0
0	0
7872	1233
0	5
0	0
0	0
1	0
4	14
0	13
0	0
407	0
0	12
0	1
0	12
0	9
0	0
0	0
0	0
0	0
897	14
7	14
0	0
0	0
20	3
0	2
0	2
0	3
949	0
0	0
0	81
239	81
10	10
0	139
4	76
5	131
0	0
0	0
0	4
0	1
0	4
0	0
0	0
0	0
555	257
0	257
0	0
0	77
6	1626
34	1634
4	0
1	0
443	790
1	343
134	43
0	0
0	0
0	0
0	0
0	0
0	0
2269	0
127	1193
93	919
296	1325
0	0
0	257
2	226
10	275
806	8
0	102
0	135
0	25
0	61
1	139
1	42
0	87
3	42
0	210
0	0
7	2
1	4
0	3
0	0
3	6
0	109
0	104
0	100
2	105
0	5
74	114
0	14
0	41
14	55
555	532
0	532
0	0
0	0
0	0
230	255
339	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	150
0	142
3	75
0	51
0	202
2268	202
15	15
2	54
69	80
0	241
0	0
0	0
1314	0
2	0
163	158
0	158
513	58
0	58
778	0
18	0
4	594
99	244
0	866
0	880
42	262
3	262
257	588
1	248
0	146
11	112
3	7
0	166
0	6
1	19
0	17
0	12
0	1
0	2
73	166
1	16
3	17
6	13
154	125
0	125
0	9
0	9
9	9
1868	1503
0	0
0	0
0	0
0	0
0	0
48	271
0	271
0	0
0	0
0	0
7088	1195
1	1409
23	1656
3	634
6	556
0	1319
3	2698
0	0
18	134
4	134
93	10
194	332
4	344
8	11
0	12
0	1
4	0
0	0
2379	0
71	341
111	922
6	581
18	153
34	153
0	393
150	599
76	615
0	0
0	0
0	0
0	0
0	0
20	19
4	19
0	0
13	2820
1087	2930
90	214
0	22
378	88
0	88
1	955
2899	759
0	759
0	0
2	14
21	12
0	0
0	14
285	324
0	0
1	89
18	89
15	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
73	59
2	59
5	0
555	185
