"",X12656,X12657,X12658,X12659,X12660,X12661,X12662,X12663,X12664,X12665,X12666,X12667
ENSRNOG00000061316,148.171289449802,130.774426624723,134.947001052505,122.932453218362,123.907616249858,110.460174729543,169.084823665793,211.954287408714,176.392132147544,199.630249154252,181.338212443052,183.308771992781
ENSRNOG00000011058,273.340378065438,245.48648764559,270.488108398951,225.975988735757,277.980007991255,257.00956097255,346.808121373592,373.070079470176,331.618871729529,336.628815119422,329.086980743775,298.453986382551
ENSRNOG00000025587,360.465486957477,236.295245105606,259.284961141762,194.106365848254,240.132238400162,183.910271066179,600.967585130794,644.106942552723,611.343028484957,651.633217516719,638.960799438138,498.979327048258
ENSRNOG00000056940,265.379956120706,212.960197297783,227.16078510505,221.051113876469,209.967462908624,218.157748820754,228.899091795509,236.99186469685,236.062737907026,238.308060527158,245.606015568707,216.687833705596
ENSRNOG00000058050,173.664174450723,151.566266545269,173.479037831019,145.520581178747,169.69619853445,153.565514848297,155.410651485557,164.678048992701,158.802817697188,159.633876029996,160.6919007769,150.582233290894
ENSRNOG00000033517,268.407846676371,306.389623893541,338.258662072175,305.389595841763,367.597751246458,366.636570430215,334.0346431693,330.628332603701,337.190900420658,326.475889634034,320.577654894385,366.466961752272
ENSRNOG00000013994,198.912874729414,192.882240292963,181.287291979969,178.574068215117,179.08079535404,171.061985557741,89.4552880653168,92.1606757496233,87.4475846077993,88.3436373403888,84.1975399834372,88.4921590972819
ENSRNOG00000018960,204.822145007405,208.453811392257,234.417369123911,192.306892341976,212.287830254126,193.820552721152,123.927302962798,107.223933630291,107.82291340372,102.452248079824,105.426068681389,101.843783782408
ENSRNOG00000014160,264.94042362069,237.589157890361,218.037009876657,216.931266638412,236.625905522513,228.287284494642,201.632628705577,215.720101878881,201.216767435635,197.168933885067,209.508559597085,205.896106986415
ENSRNOG00000048297,214.491860007755,222.329910566698,208.701053829,162.804997752207,226.93192639019,215.833656220251,264.517444480555,255.71915827822,261.843766179416,229.20998444285,232.842026794622,224.417721681195
ENSRNOG00000001488,150.368951949881,143.311995332176,149.50260525408,153.760275654862,153.298935959562,139.708660852848,110.949121582155,103.000114697536,113.893929738831,109.880145945757,120.563711508198,123.276654987478
ENSRNOG00000053450,222.061586396918,216.841935652048,194.866864412925,196.237321316214,194.188964959203,201.143636952924,111.031002852695,118.368708886595,101.294491728292,113.879783258183,115.458115998564,114.342109145552
ENSRNOG00000027487,201.940765285079,228.219444621445,203.778458822053,205.99236190288,207.028330937653,218.070047213187,206.954911290699,224.625744206978,214.855763037803,207.233955253698,196.654998971954,208.907751652233
ENSRNOG00000019453,215.71278361891,263.378178220995,266.329364341358,264.759378252644,259.881142696332,285.030224589929,224.190918739439,168.443863462867,238.5992584306,218.485682198544,250.129394046541,238.17089898843
ENSRNOG00000055247,265.819488620722,219.742084997188,191.981205270922,212.906128532264,237.863434773448,192.022669766046,199.176190589367,225.338195593226,191.652837592652,203.629886466677,182.099573176945,208.606587185651
ENSRNOG00000060288,310.602966677897,247.940460168401,218.334063023628,245.201942513359,271.225160829902,217.499986764008,227.056763208351,255.261153815632,216.976460524725,233.561238222302,210.314706256501,236.414106266703
ENSRNOG00000014791,416.334951403941,348.285627510264,379.973411139663,352.270616136901,358.883482771125,338.703608420402,356.961398920594,390.677806587442,349.208186179885,329.332773428624,332.132423679346,298.453986382551
ENSRNOG00000017127,404.955943347974,375.903972812449,376.536081867571,378.74181850557,380.849626975219,411.539793504075,307.21852706734,244.370825482988,303.717145970217,261.866363817929,282.330474497653,280.936253243044
ENSRNOG00000028449,387.472317236231,353.416660967051,356.888138003637,313.43987205406,367.133677777357,329.538790429741,281.344045576594,249.510653340918,292.489923980628,287.402509735723,308.440669077624,320.288410209731
ENSRNOG00000011346,175.715326117464,189.892855583357,180.523441030615,178.19523168748,180.885525511653,203.336177142077,120.365467694294,117.503589346151,111.565320733583,99.5953642852343,103.589845734942,117.654918277952
ENSRNOG00000015852,136.792281393835,145.989056266152,141.864095760542,136.949404740949,145.564378141219,146.59323704679,176.904485002395,173.990806398654,161.173009006101,159.765732205131,159.258751160161,145.161272892422
ENSRNOG00000016770,200.036124451677,160.935979814184,154.340327933321,158.258959420557,167.118012595002,146.944043477054,108.247039654324,131.396391377983,113.020701361863,105.704700399818,127.819031442941,127.041210819751
ENSRNOG00000020683,186.605964728969,175.124402764257,179.717153917408,176.064276219519,174.955697850923,176.762590049539,168.429773501471,173.990806398654,161.380920524427,175.017096462402,162.841625202009,156.856493011348
ENSRNOG00000020716,279.982202510123,278.637425544658,293.361200715712,291.419998885131,271.276724548691,295.90522392813,138.584050389518,135.620210310738,140.506604084524,159.765732205131,153.391794916634,144.759720270312
ENSRNOG00000032034,123.997001948928,131.577544904915,128.751321129968,147.462118382889,135.561016696162,148.259567590546,140.467319611946,136.281772312254,135.308816126381,131.284798375991,129.789612165958,139.991282882768
ENSRNOG00000020235,216.787196396727,222.151439837767,219.607147939218,239.424685466887,214.298815286896,210.133051728452,172.114430675786,174.805036554366,178.720741152792,201.871804131545,222.451692073262,200.97708736558
ENSRNOG00000020762,214.833718618878,205.687515093815,196.182385492368,200.404523120227,205.739237967929,197.854826669194,146.894999349362,162.286247910297,148.116165655245,143.767182955429,133.865131388561,147.520394547312
ENSRNOG00000051284,264.452054176228,228.44253303261,256.484174327465,223.845033267796,218.630167665168,208.247467165781,198.111734072342,204.67710539204,225.459250472414,191.455166295887,195.714494535968,202.382521542961
ENSRNOG00000037380,376.874700291404,386.87992264175,379.209560190309,402.703228878641,433.650875015109,400.226286128044,352.621691581956,315.259738414642,373.201175394673,376.800996477191,376.156988468558,339.462547915438
ENSRNOG00000040273,178.401358062006,176.418315549012,174.92186740202,159.348114437515,176.09009966428,149.925898134303,165.031700774047,186.662263196918,155.434651100311,141.613532094892,159.39310893673,198.868936099507
ENSRNOG00000043007,145.680605283045,177.890699062698,164.69475191345,209.307181519708,172.325948192687,192.943536645491,110.990062217425,111.244195024117,101.419238639288,104.517994823604,108.426725691437,118.558411677697
ENSRNOG00000020763,161.84563389474,149.870794620417,170.126580886633,192.164828644112,151.906715552261,185.050391964539,181.776420599545,158.418654670667,200.509868273328,199.893961504522,205.656970002098,192.845646767871
ENSRNOG00000020843,366.472431124361,396.071165181734,371.910540007595,425.906966196437,473.200247326237,499.636058304254,320.073886542173,307.52455193538,321.514371938899,324.541999065388,299.662627675095,318.832781954586
ENSRNOG00000020889,194.371038895916,216.038817371855,215.533276209331,214.800311170451,213.937869255373,227.497970026547,153.445500992589,134.297086307706,158.303830053206,144.206703539212,155.810234894882,151.686503001694
ENSRNOG00000021082,147.536409172001,184.851057491036,165.373730535098,194.911393469483,169.335252502927,175.052408702,125.523987738335,107.325712399755,119.258046911635,126.406119895999,128.535606251311,128.396450919369
ENSRNOG00000013009,289.16354806601,321.068841348176,302.527412107958,310.551243530824,311.083915453764,290.073067024982,173.506412274972,161.624685908782,166.57870848257,168.248479472143,181.203854666482,181.652367426581
ENSRNOG00000011945,166.240958894899,164.37154134612,154.170583277909,149.640428416804,151.184823489215,147.294849907319,123.231312163205,132.719515381015,118.301653927337,122.714146992222,124.728802581847,118.257247211115
ENSRNOG00000016498,188.461768617925,141.884229500723,149.714786073345,140.832479149233,175.161952726079,145.847773382478,171.745964958354,213.837194643797,176.142638325553,183.851460196441,183.129649463976,186.721969280708
ENSRNOG00000011077,283.644973343589,254.454641774409,259.666886616439,208.975699558025,256.99357444415,242.407243312789,238.847666166159,240.706789782285,220.427791728932,225.210347130424,215.554659542704,215.934922539142
ENSRNOG00000010308,275.928736121087,214.967992998265,221.644083804161,214.468829208768,220.280206666414,219.429422130462,199.094309318826,215.363876185757,189.448975498399,202.53108500722,195.804066387015,178.992081305109
ENSRNOG00000013949,141.138769449547,141.928847182955,136.644447606624,140.643060885414,140.408006262324,136.069044138854,145.298314573826,142.134051556432,145.371733613346,144.953888531643,154.824944533374,153.493489801184
ENSRNOG00000012002,354.11668417947,352.524307322393,335.92467306026,278.302784115684,332.534422469969,318.269133857493,166.137097926341,189.919183819765,158.553323875197,168.380335647278,169.469942179429,166.443561864201
ENSRNOG00000010840,284.52403834362,288.810257093766,290.008743771326,265.517051307919,275.969022958485,284.591716552099,204.170948092327,214.142530952189,185.748150472201,171.237219441868,168.081578488213,179.995962860382
ENSRNOG00000012366,148.757332783156,137.556314324128,143.349361495397,153.144666297451,143.708084264817,144.269144446287,119.341951812539,132.312400303159,118.176907016341,111.945892689537,126.520239602771,132.261394907168
ENSRNOG00000018322,255.954425842587,227.059384883389,229.240157133846,223.750324135886,238.121253367393,220.043333383425,246.626386867491,257.042282281252,238.43292921594,244.900869283904,246.188232600508,247.406609296938
ENSRNOG00000029784,109.297081670618,104.940788611855,101.719484755614,105.032427287491,106.582206736769,106.952110426898,157.334861343255,167.934969615548,160.590856754789,158.710882804052,161.945906691547,165.088321764583
ENSRNOG00000053923,142.506203894041,132.112957091711,132.740320532149,125.679018043734,138.448584948343,127.474286597373,137.601475143034,154.805508354696,141.670908587148,145.964785874344,145.733401652183,143.504868326222
ENSRNOG00000016206,90.7390427810584,89.5476882414938,90.7709544815433,93.9988134200497,92.3506203510179,86.0791278261586,184.232858715755,169.156314849115,191.694419896317,180.423199642933,176.949191741788,173.320150517819
ENSRNOG00000018164,219.32671750793,212.424785110987,192.957237039541,201.541032703139,203.573561778793,195.048375227078,281.384986211864,280.502288642696,297.35505350945,303.445011043803,299.080410643295,299.056315315715
ENSRNOG00000018176,279.591506954553,264.895179416915,257.375333768378,248.232634734459,266.842244732841,242.670348135487,295.755149191693,322.078915968728,293.862140001577,304.895428970287,307.858452045823,276.770144788663
ENSRNOG00000053502,109.394755559511,114.176648834072,120.306524523224,115.118949835839,116.121494712726,137.647673075044,214.48798818041,184.219572729783,207.828353718393,186.532535757517,194.460488621322,188.077209380326
ENSRNOG00000028974,230.559214730558,242.45248525375,217.994573712804,220.293440821194,250.341854720375,215.219744967288,189.432319395067,225.745310671082,207.994682933054,202.882701474246,173.903748806216,201.027281443343
ENSRNOG00000000417,197.496603340474,202.921218795373,207.640149732675,195.953193920486,194.395219834359,210.089200924669,271.968640099725,296.837781141663,265.170350472628,262.130076168198,257.653429534423,246.653698130484
ENSRNOG00000045752,248.970742786779,231.074976284353,236.581613480413,224.507997191161,240.441620712896,210.703112177632,293.053067263862,326.811628748802,291.69986021099,348.803535290212,400.341388251035,348.346899679601
ENSRNOG00000017914,425.418623070937,385.853715950393,391.8555370185,414.305097537539,393.843684110036,441.182936861427,317.944973508124,267.220159227649,325.298361572427,336.496958944287,361.153703418318,345.084284624965
ENSRNOG00000018993,207.947709451963,237.455304843662,225.548210878636,235.825738454331,226.4162892023,207.107346267421,170.558686535519,140.403812475544,165.081745550624,183.807508138063,175.919115454756,186.872551513999
ENSRNOG00000015221,106.025006392722,142.285788640819,121.409864783401,126.057854571371,129.270243003909,128.482855084383,131.460379852509,134.297086307706,133.978182409096,128.603722814914,125.49016331574,137.230608605768
ENSRNOG00000013934,175.031608895217,202.742748066441,194.65468359366,190.791546231426,196.509332304706,207.502003501468,285.970337362123,271.087752467279,284.007134032938,273.73341958007,269.87998720223,271.098214001372
ENSRNOG00000012206,114.913330281932,111.499587900096,112.031472571891,120.564724920628,113.646436210856,113.222775367876,142.678113916535,146.866764336506,145.496480524341,139.371977117598,146.673906088169,132.361783062696
ENSRNOG00000010427,242.573103064326,198.905627394409,210.228755727707,173.838611619649,199.912537744777,181.454626054327,213.423531663385,256.431609664468,219.84563947762,229.429744734741,228.139504614696,216.587445550069
ENSRNOG00000017767,185.189693340029,204.215131580128,221.728956131867,210.301627404756,183.824657482623,213.553414423532,104.562382480009,90.1759897450759,110.276269319964,110.671282996567,109.277658276376,108.820760591553
ENSRNOG00000017195,210.731415285397,179.452317940851,185.361163709856,175.306603164244,182.329309637744,173.517630569592,195.00024579181,209.206260633187,187.827265655459,184.027268429954,193.206482706675,183.409160148309
ENSRNOG00000026754,234.319659452916,216.618847240883,211.332095987885,205.89765277097,214.866016193574,196.714705770834,238.765784895619,253.022020887425,225.50083277608,237.956444060132,241.396138569535,224.016169059086
ENSRNOG00000057623,290.482145566058,283.634605954746,256.2719935082,263.291386708048,268.182901421353,263.324076717312,263.084522246099,270.985973697815,261.220031624439,258.877623848204,247.934883695909,250.217477651702
ENSRNOG00000020456,234.856865841825,208.498429074489,219.649584103071,241.602995500803,222.549010293128,222.805934021759,214.897394533111,225.745310671082,220.386209425267,224.155497729345,215.509873617181,223.062481581577
ENSRNOG00000020479,190.659431118004,180.478524632208,175.431101368256,139.601260434411,180.421452042552,159.660776574143,287.362318961308,319.025552884809,305.588349635148,289.556160596259,283.674052263347,257.79678339401
ENSRNOG00000053659,177.033923617512,157.36656523555,161.42716729677,163.610025373437,166.70550284469,157.643639600122,132.279192557912,145.187414640351,139.42546418923,140.734490927326,147.1217653434,146.064766292167
ENSRNOG00000030807,421.51166751524,371.843763729252,414.176959205172,417.193726060775,438.343173424904,381.326589697542,339.520688295502,261.062543675079,340.850143143191,332.409417515105,333.968646625793,342.725162970074
ENSRNOG00000018320,305.572761399937,305.45265256665,300.490476243015,319.40654736435,317.890326333906,293.142623289796,271.968640099725,340.500873241706,336.23450743636,307.268840122715,286.89863890101,364.710169030545
ENSRNOG00000024737,144.166660005212,113.953560422907,122.258588060461,101.717607670663,112.408906959921,102.216223618327,146.813118078822,183.761568267195,148.448824084566,149.085382019203,138.119794313256,128.446644997132
ENSRNOG00000016218,106.611049726077,117.34450427261,118.014971675162,120.706788618492,110.397921927152,123.878520687162,160.85575597649,166.052062380464,158.220665445876,153.964060499195,150.928569012864,144.257779492676
