"",X12656,X12657,X12658,X12659,X12660,X12661,X12662,X12663,X12664,X12665,X12666,X12667
ENSRNOG00000016831,2026.44017285104,2311.95444026382,2127.5370747696,2505.1986027007,2168.15124763797,2244.24028681354,1983.45095693382,1864.94328227302,1859.35270838694,1852.79902093736,1838.95488790421,1931.81947088888
ENSRNOG00000017158,2109.80483702072,1921.14816158557,1828.7440450807,1791.70735746146,1976.23108630548,1822.00089718639,1603.27621781504,1783.16404100872,1552.01790199786,1673.47462275388,1673.73960864948,1638.48528043821
ENSRNOG00000057569,2641.98102065108,2459.77282150152,2861.42809244319,2643.00038962883,2700.85602644666,2610.78915563619,3275.7011686014,3080.84335167432,2980.91060284323,2897.89106505664,2966.4853488739,2576.96395238483
ENSRNOG00000058039,2789.95696232309,3114.04651376523,3224.21485722239,3323.72227522743,3156.83399169738,3619.26994103914,3536.69771844872,2997.13031379021,3648.14024745414,3664.63472346614,4268.90484901131,3766.31262499407
ENSRNOG00000012840,10153.737956756,8219.91559777299,8690.67174010901,8578.65845921882,8102.00087843329,7443.80549458681,5008.1860313291,5013.9784094882,5087.55327112679,4766.77653936046,4869.61846805272,5156.4878027356
ENSRNOG00000003897,43672.9259404679,47169.0551560574,49584.7478348442,47501.0336271828,43444.5987558835,45849.0849114604,25109.7513645346,22456.264136991,24063.3464725899,24583.7048127362,25328.5458218154,23794.8539223937
ENSRNOG00000009920,2013.40070868391,1684.00518051754,1704.53339348301,1911.23028193109,1894.34790086862,1902.86177936237,1965.43707741495,1831.8142928125,1809.99451393642,1829.89999852226,1779.65832251162,1947.63060538442
ENSRNOG00000002052,2143.30698091082,2084.80582001596,2208.37796690954,2250.28897416663,2227.44952424526,2099.09412629159,1889.94254597676,1987.68847824657,1820.72274828202,1883.96103032757,2234.59375397532,1861.29679163097
ENSRNOG00000002746,4449.53400849421,3262.62339560089,3676.28731074828,3195.34404692428,3463.43186361651,2954.31635247272,3591.47628844021,4176.28824741501,3741.03511384207,3669.11783342072,3806.93802724049,3696.2918865138
ENSRNOG00000034254,5028.05645240401,5821.71517775292,5467.77240396606,5457.80314454126,5628.33459697077,5863.33482463754,4831.44530886778,4627.47353244878,4611.47747646455,4718.82484366973,5072.45392474686,4933.52570930955
ENSRNOG00000001148,2232.23905674737,2541.20009157662,2423.06251984181,2358.35209367522,2329.39099629103,2669.19842627523,2596.16850438716,2355.05894662676,2656.48546964777,2451.38210399147,2482.03599249047,2561.80534090021
ENSRNOG00000011955,2635.43687009528,1995.3027494567,2006.76375244399,1978.6158292846,2118.90789619452,2177.23625863301,1912.95118299859,1937.51154490083,1969.12999006293,1686.83604850089,1855.70482404985,1795.59274383838
ENSRNOG00000018087,3297.47048900811,3213.54394514467,3193.53351075668,3560.9686506604,3425.73878518178,3466.62529307029,2043.30616569881,1963.36335234468,1981.06411121482,2030.18952855219,2303.69843705747,2256.47476586404
ENSRNOG00000045829,4362.45773654661,4786.45109690221,5029.36439520083,3776.47928032017,4547.24966884155,4724.17864396105,7084.61317096147,6687.67938393843,6649.0519383603,6337.79891403452,6163.17035493656,6170.35797948319
ENSRNOG00000029996,3520.85067290507,3675.11386784434,3234.86633434949,3441.39837162482,3686.75432969147,3463.77499082439,2951.53321853221,3006.29040304196,2567.66566901902,2797.46061166222,2530.9422231617,2842.13926521009
ENSRNOG00000052925,32274.6761283891,36217.1096397975,34093.8505819491,33116.4686090898,32207.6269025193,32686.7837971315,15385.4497938938,15343.6583905405,14724.3353101314,15479.0798717291,16395.5003310514,15133.9661924347
ENSRNOG00000011292,32321.4130842241,33339.1799004089,34904.1691307219,33157.7144360364,32110.4292926021,31726.1880894596,15402.1945137193,15184.4255057142,15227.8554252126,15506.5059561571,16240.3618850394,15153.8932413069
