"",X12656,X12657,X12658,X12659,X12660,X12661,X12662,X12663,X12664,X12665,X12666,X12667
ENSRNOG00000029897,1.26976055560146,0.713882915726906,1.31552107944266,0.56825479145622,0.309382312733728,0.263104822698396,1.35104096391554,2.34091169767127,1.9543682722618,2.24155497729345,1.97058072301662,1.65640456619983
ENSRNOG00000013304,1.07441277781662,1.02620669135743,1.23064875173668,1.08915501695775,1.08283809456805,0.613911252962924,0.859753340673526,1.98468600454738,1.70487445027093,1.18670557621418,1.43314961673936,1.35524009961804
ENSRNOG00000021478,0.781391111139362,1.16005973805622,1.10334026017771,1.08915501695775,1.03127437577909,0.877016075661321,0.900693975943694,1.62846031142349,0.914810680633183,1.84598645188872,0.940504435985203,1.25485194409078
ENSRNOG00000042309,1.61161916672493,1.11544205582329,1.86719120953151,1.42063697864055,0.77345578183432,1.09627009457665,1.51480350499621,0.916008925175714,1.08113989529376,1.450417926484,0.806146659415888,1.70659864396346
ENSRNOG00000056694,1.02557583337041,1.51700119591968,0.509233966235867,0.757673055274959,1.44378412609073,0.701612860529057,1.67856604607688,0.86511954044373,1.5801275392755,1.01089734270097,2.86629923347871,1.45562825514531
ENSRNOG00000016368,1.51394527783251,1.51700119591968,2.33398901191439,2.22566459987019,1.75316643882446,2.01713697402104,2.66114129256091,3.61314631597087,1.91278596859666,2.46131526918496,2.10493849958593,2.81086835476335
ENSRNOG00000018762,1.41627138894009,1.42776583145381,0.891159440912767,1.5627006765046,1.39222040730178,0.964717683227453,1.06445651702437,0.916008925175714,1.37221602094977,0.703232934052846,1.34357776569315,1.75679272172709
ENSRNOG00000015609,1.80696694450978,1.60623656038554,1.57013806256059,1.18386414886712,1.90785759519132,1.84173375888877,2.49737875148024,1.88290723508341,2.12069748692238,2.32945909405005,1.97058072301662,2.66028612147246
ENSRNOG00000056327,0.293021666677261,1.07082437359036,1.06090409632472,1.04180045100307,0.721892063045366,1.14012089835972,1.35104096391554,0.712451386247778,1.5801275392755,1.31856175134909,1.52272146778557,1.70659864396346
ENSRNOG00000021996,2.09998861118704,1.60623656038554,0.721414785500812,0.852382187184329,0.979710656990139,1.31552411349198,0.941634611213861,1.17045584883563,1.66329214660579,0.92299322594436,0.985290361508308,1.30504602185441
ENSRNOG00000028273,1.4651083333863,1.42776583145381,1.61257422641358,1.94153720414208,1.28909296972387,1.05241929079358,2.49737875148024,1.62846031142349,2.45335591624354,3.0326920281029,3.04544293557113,3.16222689910877
ENSRNOG00000057645,1.75813000006357,1.56161887815261,1.86719120953151,1.79947350627803,0.464073469100592,1.97328617023797,2.25173493985923,2.2391329282073,2.49493821990868,2.02179468540193,1.7914370209242,1.6062104884362
ENSRNOG00000059266,1.26976055560146,1.56161887815261,1.48526573485461,1.65740980841397,1.65003900124655,1.35937491727505,1.55574414026638,1.32312400303159,1.9543682722618,1.31856175134909,1.8362229464473,1.30504602185441
ENSRNOG00000029399,0.341858611123471,0.758500597959838,0.297053146970922,0.710318489320275,0.721892063045366,0.570060449179858,4.62629178552897,4.12204016329071,3.74240732986302,5.75771964755768,5.01602365858775,4.8186314653086
ENSRNOG00000055650,2.00231472229462,1.38314814922088,1.35795724329565,2.41508286368893,2.06254875155819,1.18397170214278,2.08797239877856,1.57757092669151,2.12069748692238,2.10969880215854,2.55279775481698,3.26261505463603
