"",X12656,X12657,X12658,X12659,X12660,X12661,X12662,X12663,X12664,X12665,X12666,X12667
ENSRNOG00000053710,3.66277083346576,1.07082437359036,2.03693586494347,1.51534611054992,2.57818593944773,0.701612860529057,0.695990799592854,0.814230155711746,0.665316858642315,1.18670557621418,1.88100887197041,1.40543417738167
ENSRNOG00000014431,1.22092361115525,1.6954719248514,0.891159440912767,2.03624633605145,1.49534784487969,1.92943536645491,1.84232858715755,1.52668154195952,1.16430450262405,1.5383220432406,1.56750739330867,1.90737495501799
ENSRNOG00000015551,2.00231472229462,1.96317801824899,1.01846793247173,2.69921025941704,1.134401813357,1.35937491727505,0.695990799592854,1.42490277249556,0.831646073302894,0.92299322594436,0.940504435985203,0.602328933163575
ENSRNOG00000058425,2.09998861118704,1.42776583145381,2.84322297815026,2.5097919955983,1.49534784487969,1.71018134753958,1.55574414026638,1.2722346182996,1.99595057592694,1.80203439351042,1.65707924435488,1.95756903278162
ENSRNOG00000013364,4.3464880557127,2.36473715834538,2.71591448659129,2.88862852323578,3.09382312733728,2.1925401891533,0.655050164322686,0.86511954044373,1.03955759162862,0.659280875674543,1.03007628703141,1.05407563303626
ENSRNOG00000028357,2.8813797223264,2.72167861620883,3.56463776365107,3.17275591896389,2.57818593944773,3.50806430264528,1.06445651702437,2.2391329282073,2.20386209425267,1.05484940107927,2.64236960586319,1.45562825514531
ENSRNOG00000054371,1.51394527783251,1.60623656038554,2.12180819264945,2.60450112750767,1.39222040730178,2.36794340428557,2.33361621039957,1.57757092669151,2.07911518325723,2.76897967783308,2.10493849958593,2.00776311054525
ENSRNOG00000027550,2.78370583343398,2.63244325174297,2.63104215888531,3.40952874873732,2.7328770958146,3.94657234047594,2.25173493985923,1.11956646410365,1.78803905760122,1.450417926484,1.56750739330867,2.00776311054525
ENSRNOG00000060429,1.22092361115525,1.16005973805622,1.5277018987076,2.13095546796082,1.49534784487969,2.49949581563476,1.63762541080672,2.29002231293929,1.9543682722618,1.97784262702363,1.47793554226246,1.65640456619983
ENSRNOG00000015598,1.61161916672493,2.6770609339759,2.63104215888531,2.36772829773425,2.78444081460355,3.28881028372995,1.92420985769789,1.32312400303159,1.12272219895891,1.40646586810569,2.23929627615525,1.95756903278162
ENSRNOG00000015825,2.49068416675672,2.00779570048192,1.86719120953151,2.69921025941704,2.01098503276923,1.40322572105811,2.08797239877856,1.88290723508341,1.5801275392755,2.37341115242836,1.61229331883178,2.4093157326543
ENSRNOG00000015322,1.12324972226283,1.74008960708433,1.86719120953151,1.5627006765046,1.08283809456805,1.66633054375651,0.859753340673526,0.61067261678381,0.332658429321157,0.61532881729624,0.492645180754154,0.652523010927206
ENSRNOG00000016279,3.27207527789608,2.6770609339759,2.37642517576738,3.26746505087326,2.32036734550296,1.97328617023797,1.92420985769789,1.83201785035143,2.03753287959209,1.97784262702363,1.7914370209242,1.75679272172709
ENSRNOG00000042414,2.63719500009535,3.07862007407228,2.33398901191439,2.98333765514515,2.7328770958146,2.28024179671943,1.88326922242772,1.67934969615548,1.99595057592694,1.62622615999721,1.56750739330867,2.05795718830888
ENSRNOG00000042528,1.17208666670904,1.29391278475502,1.01846793247173,1.46799154459523,1.5984752824576,1.75403215132264,0.614109529052518,0.508893847319841,0.873228376968038,0.61532881729624,1.11964813807762,0.903493399745362
ENSRNOG00000018621,2.24649944452567,1.65085424261847,1.86719120953151,3.59894701255606,2.47505850186983,3.15725787238075,1.43292223445588,2.44269046713524,2.12069748692238,2.24155497729345,1.61229331883178,2.50970388818156
ENSRNOG00000014186,3.27207527789608,3.03400239183935,2.33398901191439,2.03624633605145,3.04225940854833,3.50806430264528,1.80138795188739,2.18824354347532,1.74645675393608,2.06574674378024,1.38836369121625,1.85718087725436
ENSRNOG00000016863,2.24649944452567,2.00779570048192,1.69744655411956,2.46243742964362,1.85629387640237,1.84173375888877,1.22821905810504,2.29002231293929,1.5801275392755,1.4943699848623,2.19451035063214,2.20853942159977
ENSRNOG00000046667,2.3930102778643,3.5247968964016,2.12180819264945,2.60450112750767,2.62974965823669,1.75403215132264,0.941634611213861,0.966898309907698,1.03955759162862,0.879041167566058,1.29879184017004,0.552134855399944
ENSRNOG00000017448,4.73718361128238,5.30950418571886,5.38939280932959,5.39842051883409,4.95011700373965,5.17439484640179,1.06445651702437,0.86511954044373,1.2058868062892,1.09880145945757,0.895718510462098,0.8031052442181
ENSRNOG00000033235,2.05115166674083,1.56161887815261,1.65501039026657,1.32592784673118,1.49534784487969,1.71018134753958,1.39198159918571,1.2722346182996,1.12272219895891,0.703232934052846,0.895718510462098,1.10426971079989
ENSRNOG00000018454,2.29533638897188,2.00779570048192,2.50373366732635,2.60450112750767,1.08283809456805,2.5871974232009,2.41549748093991,1.42490277249556,2.37019130891325,2.50526732756326,2.37365405272456,2.91125651029061
ENSRNOG00000029022,1.80696694450978,2.05241338271485,2.33398901191439,1.79947350627803,1.44378412609073,2.1925401891533,1.31010032864537,1.17045584883563,0.914810680633183,1.14275351783587,0.716574808369679,1.30504602185441
ENSRNOG00000046338,2.29533638897188,3.3909438497028,3.18271228897417,1.23121871482181,2.88756825218146,2.67489903076703,2.57926002202058,2.54446923659921,1.33063371728463,2.06574674378024,1.88100887197041,1.90737495501799
ENSRNOG00000050995,1.31859750004767,1.6954719248514,1.57013806256059,0.994445885048384,1.39222040730178,1.09627009457665,0.736931434863022,0.559783232051825,0.790063769637749,1.23065763459248,0.940504435985203,0.853299321981731
ENSRNOG00000019869,1.31859750004767,2.18626642941365,1.99449970109048,3.12540135300921,1.23752925093491,1.57862893619038,2.41549748093991,1.83201785035143,2.66126743456926,1.80203439351042,1.65707924435488,1.90737495501799
