UniqueCount	AmbigCount
0	128
1352	4241
68	2213
11	3034
51	77
28	0
0	534
1014	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
342	964
3	129
0	964
0	0
0	0
0	0
0	0
9	59
250	59
495	0
0	51
1	49
2	2
0	40
0	50
244	752
29	128
7	635
2	86
4	346
15	171
28	0
108	0
68	1125
2636	977
27	571
0	0
89	0
0	0
0	0
0	0
15	63
3	14
0	62
0	0
283	998
0	594
120	1592
1	1015
28	1015
23	292
0	16
33	42
3	334
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	338
0	15
0	324
0	0
74	47
5	47
50	1788
0	1972
3	1032
3	0
29	13
1	1986
2	0
0	0
0	0
28	1488
0	1678
218	424
815	468
6	4
0	4
0	0
0	0
0	0
0	0
269	109
0	1
0	0
663	43
2	43
408	1406
145	1406
415	63
0	18
2	45
0	0
19	252
0	252
0	148
0	28
0	18
0	0
1260	21
4	85
34	0
4	4
0	9
6	9
15	5
557	244
0	223
1534	6
0	0
0	0
687	166
113	1
1	165
0	0
0	21
0	15
0	18
0	5
0	5
7014	743
5	0
2	740
24	335
35	335
0	0
0	0
0	0
1014	0
1	24
198	1646
10	1646
4	43
0	163
0	0
0	0
377	230
0	230
0	0
123	0
539	0
30	0
226	196
42	191
12	121
0	611
34	851
0	18
0	18
62	19
8	0
935	611
7	611
248	15
2	1
0	0
0	14
1	2
5	911
0	265
4	0
0	836
1746	164
0	164
253	0
8	4
0	3
2	0
11	0
0	0
82	0
0	569
3	0
2	38
0	600
0	49
0	238
0	3
0	1
0	4
177	246
141	0
25	5412
0	2119
311	4798
2	4244
0	0
0	2180
0	320
8	22
27	0
0	771
128	5557
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	44
7	44
433	0
191	146
0	146
1034	393
0	203
0	190
912	172
2	96
1	172
2	0
0	0
0	981
0	981
0	830
0	464
24	1083
0	1171
32	1468
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	1207
0	249
0	1075
1	96
2	92
1	91
1270	0
19	122
0	130
12	156
29	23
150	25
10093	1182
0	493
0	212
8	25
11	1
0	0
0	0
0	0
0	0
26	358
2	53
0	358
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
91	556
0	346
0	5
0	17
4	24
0	0
43	4
15	0
0	316
20	0
0	0
0	0
0	3
1	5
0	3
1	5
979	0
1780	0
0	1112
103	131
59	276
1	31
7	42
16	212
3	41
0	10
0	48
4	8
72	1
0	164
5	147
259	312
3483	1907
0	1907
3015	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	484
0	257
0	0
221	194
4	0
6	57
1	153
1	63
2	48
45	106
0	119
0	102
0	0
295	1742
83	4586
1371	4354
0	65
0	0
0	0
0	2
43	65
2	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	1
0	1
129	1352
0	1352
4	0
1873	230
0	229
0	1743
0	9
0	52
67	1744
384	33
0	33
0	0
297	42
1	0
1	42
0	0
15	757
394	758
18	2609
0	20564
0	548
276	20628
22	16155
200	344
3	344
370	717
0	717
0	0
0	1
61	217
0	1
9	914
39	967
35	825
4	37
0	0
0	0
0	3
0	10
0	5
0	5
0	0
0	0
0	0
17	871
5	871
0	7
0	7
0	6
0	0
0	1
255	872
7	872
271	0
29	0
11	13
41	115
0	115
0	0
0	0
0	0
588	0
0	0
8677	0
0	0
0	0
16	234
53	237
32	54
20	1017
0	1017
123	469
0	111
6	63
0	103
0	73
0	58
0	10
11	432
13	0
0	0
0	0
1	0
510	946
89	186
21	1132
0	0
0	0
1286	92
1	49
5	43
0	0
1	35
3	35
0	22
0	6
1	18
0	3
2	18
0	0
0	0
0	0
0	0
0	0
7	48
0	48
0	1
0	0
0	0
0	0
0	0
0	0
2517	1120
104	1115
0	626
3	946
0	1429
43	249
0	118
0	1298
0	1429
11	5
3	5
369	4
590	381
26	381
0	0
0	7
0	7
2	0
0	0
0	0
1	1
0	0
0	1
0	203
0	2
0	68
23	273
0	0
0	0
0	0
0	0
0	0
165	707
129	117
0	117
1009	220
4	0
14	91
0	174
121	157
12	34
14	3769
0	717
0	0
130	453
0	453
8	2
27	1258
13	1038
8	66
0	0
0	1212
2134	430
2	80
0	23
7	338
0	11
0	2
0	402
2	364
7	53
0	1
35	401
11	154
12	817
35	816
200	14
5	472
0	13
3	112
1	169
0	515
0	506
1	0
799	37
16	73
13	3769
112	20
0	20
0	0
662	71
2	27
0	44
259	0
0	0
0	0
0	0
0	0
0	0
0	160
33	235
0	234
1	3
1	2090
12	2090
1	0
6	6
0	6
159	171
12	34
0	69
3	136
2558	0
148	0
371	17
1	17
13	2600
157	2600
156	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3827	0
0	0
87	956
0	8
26	945
0	0
1	14
0	14
0	0
0	7
0	0
0	7
25	162
0	13
4	20
15	615
3	26
0	159
0	363
5	471
3	0
1	0
0	0
181	1117
713	1171
12	143
5	163
0	4
0	4
12	56
0	524
0	132
0	118
0	138
3	149
12	30
6	9
0	11
6	20
5	1
3	15
3	1
0	33
0	32
6	32
0	126
1	0
0	1
0	1
0	505
0	459
3	57
0	36
0	85
44	1006
0	217
0	0
2642	403
0	403
13	0
0	0
0	0
0	0
0	0
10	309
1	7
0	22
6	29
2	8
0	2
33	322
0	29
758	29
27	948
0	1559
0	1559
333	5312
75	3360
7	342
29	1429
0	71
0	1184
1	1283
8	1887
0	3229
1	5302
1	0
181	0
0	0
0	0
95	1044
2	20
0	169
3	52
2	0
65	169
629	44
2	44
274	51
16	462
3	449
0	0
364	0
0	104
1	2
0	2
4	19
0	40
161	40
41	38
6	0
0	581
70	146
55	727
302	0
8	96
3	60
193	694
22	566
1	113
5	625
0	0
0	0
0	0
0	0
0	0
184	0
8	7
0	365
112	12
516	1
12	1
186	384
20	0
13	657
16	657
5	193
0	0
0	0
0	0
0	7
0	7
0	6
214	4070
1201	4070
0	0
2	493
89	493
1	0
0	0
534	0
0	0
0	0
219	47
1	47
233	0
35	23
0	23
17	67
0	21
0	266
2	7
111	266
8	1379
4	1379
555	275
141	4059
3	2138
1870	3582
0	823
7	3
0	68
4	804
0	0
0	0
0	0
8	1
0	1
19	34
1	7
0	34
723	17
16	17
55	165
5	32
499	97
0	97
8	165
1	7
199	899
4	250
0	158
11	908
5	799
1	799
393	513
2	513
0	482
0	428
38	32
0	6
2	6
5	54
0	54
0	0
0	0
0	0
2818	1801
3	42
0	4
15	4
55	372
5	0
0	0
0	372
0	53
0	53
0	0
0	0
0	0
115	418
0	305
5	30
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	1557
0	1400
1954	0
46	56
5	51
0	22
0	1
0	1
0	1
19	485
226	1002
1	139
67	519
12	136
32	6475
1064	6475
34	446
0	9
320	446
0	0
0	0
0	277
3	270
5	252
0	7
10	82
85	150
7	150
55	0
0	214
14	214
17	334
201	464
6	479
34	1081
40	4079
0	5187
26	4953
68	723
81	723
0	0
0	0
0	0
0	1334
3	306
0	226
145	143
0	143
0	0
3	7
0	0
211	1527
18	1527
914	0
5075	908
1	895
7	11
0	0
0	0
0	0
0	0
0	0
60	59
0	2
0	14
0	27
13	27
2	20
0	59
2	7
302	924
70	388
12	1312
0	1617
0	148
0	888
14	1619
0	1275
0	1216
0	1293
0	896
18	0
11	18
0	0
0	0
190	10
0	10
38	2879
1	2957
0	531
20	330
0	2809
3	2610
574	0
0	0
0	20545
0	990
1	1334
6	7
0	0
6	7
1	0
0	7
3145	4
9	4
0	0
0	0
0	0
1450	20833
15	20602
17	19430
27	16274
21	10
0	3869
3	4
6	0
0	0
0	28
0	28
46	0
8	2092
2	2092
0	0
49	0
1	1685
0	123
13	1092
0	1672
0	1247
0	0
857	0
22	1116
52	1116
16	7
109	1689
0	7
0	1
0	40
0	139
1	260
56	1682
1458	639
1	519
1	639
0	0
0	0
80	1564
0	1407
0	0
0	0
462	131
10	131
340	0
0	0
2	391
92	678
34	575
2	9
7	9
1	212
0	0
17	293
1109	789
1	693
18	699
66	159
0	159
0	2028
108	2264
8	1733
1	2
36	325
10	1067
18	0
0	460
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
686	106
1	106
0	0
0	0
0	0
25	406
2	1013
4	26
1	1028
0	0
16	295
3	399
72	187
1	10
3	363
0	1
0	1
1	281
0	290
16	291
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
65	86
4	0
0	4
0	85
1	55
0	0
0	0
0	0
0	0
0	0
0	47
0	162
17	209
0	0
0	0
0	497
0	790
100	1287
0	337
0	198
0	338
0	387
8	371
1	14
0	5
0	241
218	95
1	26
58	53
0	21
44	69
0	128
25	197
0	0
0	0
441	0
0	0
0	0
0	108
0	0
0	108
2	0
0	0
0	0
0	0
3	0
0	0
0	351
0	620
231	620
0	0
0	0
0	0
0	0
0	0
2	424
0	111
0	82
0	26
5	19
46	427
0	42
0	42
0	0
0	0
1	0
21	243
0	32
266	275
0	622
0	678
0	0
3	506
27	884
28	108
0	97
8	36
2	97
17	116
2	5
4	74
1	24
85	174
6	106
4	17
2	157
296	0
3066	309
2	30
0	272
1	1171
0	1085
0	1038
0	1177
0	191
265	191
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
172	0
0	21
13	55
236	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
95	76
0	76
0	0
0	0
0	2
0	0
0	2
30	620
1	620
0	0
0	0
51	6
0	0
0	21
0	3
0	13
0	0
1168	0
0	0
33	724
0	0
7	724
382	169
0	169
0	0
0	0
1336	220
2	38
2	61
1	123
0	0
0	0
3679	3382
5	2963
5	3
1	418
2	97
1066	66
0	12
4	54
0	0
0	0
0	0
0	0
1674	0
0	0
0	0
87	1159
0	0
8	84
13	44
71	17
202	0
3	61
0	32
10	32
0	51
8	51
6	149
2	149
0	1
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
27	229
2	900
0	61
4	64
0	18
9	690
821	132
1	112
0	0
0	0
0	258
0	542
0	105
1	0
60	651
0	0
0	0
0	0
32	187
0	188
0	1
1	16
6	169
0	161
0	117
128	117
1	0
0	0
1	16
0	6
0	0
0	4
284	23
0	13
626	33
16	209
665	209
2	1
0	3
0	4
14	279
5	279
0	0
0	0
0	0
0	0
0	0
0	0
0	0
182	3793
0	5404
0	5474
0	0
14	2831
221	6993
15	980
0	6789
0	928
0	183
0	0
0	0
0	0
11	519
1	662
0	504
0	374
0	505
215	505
8	668
0	0
0	0
0	0
6	7
0	5
0	2
0	4
0	9
0	0
0	2
0	0
0	0
0	9
0	0
0	0
0	0
424	0
0	0
0	0
0	0
541	0
2931	3
0	2
0	8
10	218
0	205
10	4
0	4
0	2
8	364
0	68
284	132
2	32
0	100
1	12
13	1731
5	1145
131	1744
218	8491
105	7762
2	1134
2	5426
0	0
1370	17676
26	0
0	0
25	140
0	140
0	1
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
60	28
0	28
0	18
0	18
1635	0
1	4
0	0
0	4
13	467
3397	978
1	493
9	309
7	22
4	152
0	0
0	0
7	15
0	15
0	8
0	8
428	2075
0	352
0	1290
0	2008
0	1804
0	2161
2405	0
16	206
0	2
0	35
0	205
370	0
0	0
0	0
0	0
0	0
1	119
0	74
0	21
1	101
3	26
0	1
0	26
182	1286
891	622
101	1908
0	0
0	0
0	0
0	0
1	0
0	2
691	2664
13	8
6	167
0	1981
0	0
0	0
0	0
0	0
287	0
0	1
0	1
340	0
0	0
1066	35
0	96
1	65
0	0
0	0
30	575
296	686
0	141
0	484
0	5
0	2
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	9
6	229
11	168
53	134
61	24
0	449
57	85
19	0
2	449
4	2
0	0
31	57
6	60
0	4
2	1
1884	3
0	2
12	0
2760	59
11	0
3	59
0	0
149	20
10	4480
0	11
0	0
81	622
2	611
0	112
11	0
0	149
14	1503
11	1152
117	1058
0	1040
1046	42
4	0
7	42
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
1	0
0	0
0	0
197	69
0	8
0	21
4	21
0	53
2	28
0	0
52	13
0	13
205	0
70	0
35	2115
9	2127
4	1231
2	1310
0	909
39	754
15	1033
0	705
0	0
0	1104
27	364
3	23
2	1111
522	1372
0	144
6	1372
0	0
0	0
2	16
0	16
0	0
1	32
0	0
71	0
10	0
0	0
0	67
4	48
3	8
0	0
0	6
0	5
0	65
154	1224
8	941
3	381
0	3
0	18
101	472
1110	153
7	17
0	114
9	9
0	28
6	25
0	0
0	1
0	2
0	11
0	14
2	0
57	1
2	1
0	0
0	0
3	40
0	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
169	0
5	40
0	23
676	796
0	796
0	0
10	74
0	44
0	21
0	16
1	34
0	0
135	0
0	0
0	0
0	0
0	229
0	22
0	246
0	272
0	0
0	0
0	0
2	97
2	6
0	97
8	99
9192	16315
1586	16315
0	0
0	0
0	0
121	1859
2	1268
1	348
0	237
33	2117
0	0
0	0
28	0
102	320
570	383
1	465
0	0
0	0
0	3
0	3
0	3
0	0
0	0
0	0
0	31
0	0
0	0
0	0
0	0
392	0
0	0
0	0
0	0
49	305
0	305
0	0
0	0
302	9088
19	3414
0	1466
6	79
0	128
2	128
292	0
0	212
0	188
4760	5327
98	3130
74	2632
32	869
0	2106
1759	2106
1	13
2	0
3	13
0	0
34	2682
7	43
115	2639
36	56
5	56
24	20
268	79
0	65
3	4
0	1
0	0
2	0
1	0
0	1
4	3
0	0
0	0
163	1024
3	1024
0	2768
0	76
0	326
7	317
3	326
49	2810
16	332
0	917
37	826
0	877
0	0
0	0
0	0
0	0
0	1
0	2
1	1
1	0
916	0
478	719
24	719
356	262
10	262
808	272
2	18
1	6
0	256
213	0
0	114
0	114
0	147
0	4
2	4
0	4
4	305
1	103
1	368
3	70
1	106
0	340
0	0
0	0
19	206
3	62
4	211
30	7
0	7
0	0
680	604
0	498
0	604
0	0
0	0
0	0
7	40
25	67
0	1110
18	537
22	930
9	30
9	0
0	74
31	5
251	19
42	1064
0	0
48	22
0	22
54	118
1	118
0	0
0	0
0	0
0	0
0	0
0	0
9	534
45	862
0	798
0	480
36	584
0	533
6	610
1	603
1	512
0	8
8	72
315	85
0	0
0	0
0	0
0	0
0	0
0	0
20	3
0	12
4	2
0	22
39	334
0	0
0	0
0	0
68	146
7	107
3266	599
0	590
18	7
0	0
0	0
5	633
0	45
7	273
174	951
1	0
0	39
0	3
5	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
59	3121
85	450
445	157
299	1809
0	2773
6	0
0	22
5	22
55	212
0	0
0	0
0	0
0	86
225	113
9	29
0	0
0	0
2615	313
0	313
0	313
0	0
0	0
0	0
0	0
0	15
10	0
12	135
13	135
15	74
0	2174
5	657
2	2297
0	0
0	0
154	0
95	632
0	632
0	0
10	0
5	824
2	794
45	839
0	40
481	32
1	32
13	80
0	2
887	18
36	0
0	0
0	0
285	0
1573	918
0	3
29	916
6	8
7	4
0	3
0	1
69	42
0	18
0	21
24	16
0	0
0	46
0	16
0	42
86	700
32	700
0	27
1	27
0	1
3	13
0	11
6	71
0	37
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	43
0	24
0	49
0	0
13	413
19	413
3	36
0	35
140	36
3	6
2	4
0	0
0	8
38	7
0	5
2	18
0	19
0	0
39	0
1	2
0	0
0	0
0	0
0	0
0	0
4	95
0	103
14	101
1431	363
4	363
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
2	15
16	33
0	0
30	33
49	526
6	526
704	847
12	526
0	0
0	0
115	313
0	282
0	58
76	721
0	19
18	702
14	69
10	69
0	10
0	0
13	12
0	12
0	0
0	0
471	178
7	178
0	0
0	1
0	1
0	0
0	0
93	12
0	12
0	0
0	0
0	0
10	89
30	89
52	1403
26	1299
0	1299
0	1374
14	2442
0	0
0	0
0	0
2	150
2	156
5	138
1	8
7	8
1	1079
80	1908
0	362
235	3109
1983	242
13	242
41	109
264	187
3829	2310
12	0
3	2253
0	47
1	10
0	0
0	47
0	47
0	0
637	516
0	516
0	0
0	0
52	106
0	106
0	0
0	0
0	0
0	0
0	0
0	0
0	0
87	1365
4	1363
2	1389
0	0
0	0
0	0
0	0
0	0
9	0
0	33
0	3
0	0
0	0
24	33
0	117
0	83
0	275
0	288
0	412
0	447
0	439
0	442
237	419
22	1
0	33
0	1
2	1
328	313
0	0
0	280
13	2
8	0
0	2
0	2
0	2
0	0
0	0
0	0
2	34
4	27
5	180
0	181
15	146
117	65
873	68
2	3
308	0
14	1339
91	1339
7	1475
27	97
5	1421
41	1442
0	0
0	0
0	0
7	0
0	0
92	0
0	0
0	0
28	402
0	196
277	402
71	69
321	69
0	119
0	203
0	103
0	233
0	0
0	0
0	0
0	0
0	0
0	0
0	0
842	118
1	118
0	0
0	0
0	33
0	84
26	83
1	1
4	0
0	1
2	0
0	6
0	4
1	6
11622	1675
2	981
1	694
0	0
0	0
79	1000
1	98
3	49
9	1000
951	73
0	49
0	24
5	622
1971	4887
16	940
4	71
0	4599
112	37
0	41
6	11
0	6
0	0
0	0
0	403
22	403
0	386
0	0
10	1041
4	751
962	896
0	0
114	526
48	178
0	174
1305	1085
2	133
0	1848
0	1833
16	1919
3	1807
0	1757
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
638	1032
8	1032
0	4
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
1294	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	0
0	16
0	0
0	0
0	0
0	0
0	142
132	114
702	142
37	331
0	330
0	0
0	0
78	155
2	83
0	253
6	253
3	0
0	0
0	0
0	0
0	0
0	0
641	33
13	28
11	0
0	5
0	0
0	0
0	0
0	0
0	86
456	86
0	0
0	0
3	0
0	0
0	0
0	0
458	0
612	5475
0	2983
0	3521
0	5472
0	2706
0	0
0	0
0	1224
0	1526
2	1054
8	1646
0	0
10	1235
2	1242
22	285
122	577
0	7
10	501
0	0
0	0
0	0
0	0
0	0
953	33
88	0
0	217
1	0
2	217
0	0
8	286
313	297
0	95
0	222
0	375
23	293
0	0
0	0
5	80
205	80
76	917
10	712
4	42
8	60
65	931
1	0
3496	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
257	24
0	328
37	279
34	631
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
8	1
0	2
0	0
0	0
0	0
54	144
1	133
0	94
36354	5018
49	5010
0	0
0	0
0	0
0	0
0	0
151	0
1	0
3	0
42	85
1	76
0	1
0	1
131	135
6	135
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	42
0	30
0	3
0	6
0	13
2	40
0	0
1183	0
0	0
0	441
0	441
0	0
0	2
0	0
1	2
0	0
0	0
171	1368
0	762
667	1365
0	34
0	21
1	1
29	62
0	54
30	293
15	293
0	1452
10	1305
769	782
0	1418
728	78
882	1234
30	795
0	385
379	1067
0	66
0	320
0	1033
2203	0
636	41
0	32
0	42
26	347
1	44
0	153
5	129
1	21
3	1
0	342
0	443
6	654
4	1002
8	678
3	1115
0	0
399	69
1	2
1	67
56	58
2	0
0	0
27	14
2	8
1	14
0	8
0	6
1	0
0	0
17	154
44	252
31	244
0	0
2	61
0	0
0	7
2	68
1	208
3	98
0	70
0	24
0	2
0	97
1642	0
0	0
2327	466
8	1
401	91
0	0
0	0
0	0
0	0
977	0
0	1
0	0
3	31
0	26
5	3
1	31
739	693
525	0
388	0
0	475
0	516
3	4
0	4
89	317
95	49
1	41
0	8
12	859
0	5
0	0
0	5
0	0
0	5
0	5
0	5
0	0
0	0
0	0
0	399
0	39
4	267
66	705
0	0
0	0
0	0
3067	15924
8	6358
77	3284
0	15005
9760	1
63	0
0	7
0	7
0	0
0	0
1	0
0	70
2	70
0	0
0	0
0	0
359	117
1	117
0	0
0	0
0	0
0	0
41	0
0	0
0	0
0	0
0	0
0	0
0	0
10	267
10	3262
0	3327
13	7
0	15
0	0
0	0
0	14
25	0
412	0
0	0
0	0
316	1
1185	1434
0	342
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	144
6	69
0	123
729	495
0	428
5	501
0	550
0	24
0	0
0	0
0	0
0	0
0	402
5	402
0	184
0	206
0	204
1	177
0	202
1	205
0	0
0	0
911	0
0	0
590	0
0	0
0	0
0	0
0	3
0	0
2	3
113	602
3	88
10	350
132	583
5	49
6144	10830
1	13
1700	5
283	305
2	305
10	0
0	0
25	165
1	43
111	173
1659	100
0	100
0	0
948	709
1	454
1	392
1	1
28	500
0	85
324	550
2209	0
0	0
0	0
52	445
27	445
0	0
0	0
0	0
0	3
29	12
14	162
0	128
10	148
0	148
410	0
168	326
1	296
0	1
0	1
0	1
226	943
7	941
7	32
0	0
0	0
0	0
0	0
0	0
0	13
1	816
10	3603
0	1687
0	2677
0	3582
0	0
0	0
542	1488
2	1477
0	1411
15	22
0	20
12	3
93	7
5	7
0	0
0	0
0	0
9226	1374
3	6
0	1
0	0
7	10
7	36
0	26
0	0
434	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
1032	18
7	18
0	0
0	0
13	0
0	0
0	0
0	0
641	5
0	5
8	93
287	93
25	18
5	233
8	117
10	227
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
485	216
4	216
0	0
0	83
5	2631
28	2635
2	0
0	0
798	1044
1	588
215	126
0	0
0	0
0	0
0	0
0	0
0	0
2605	0
119	1377
104	962
354	1492
0	0
0	67
0	71
3	78
574	4
0	26
0	128
2	26
0	49
0	99
5	47
0	76
0	47
0	162
0	0
9	2
0	5
0	3
0	1
4	7
0	84
0	75
0	67
0	76
0	2
51	84
0	16
0	56
8	72
330	264
0	262
0	0
0	0
0	0
199	201
306	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	164
0	140
0	90
0	48
0	298
4285	301
5	20
2	55
42	98
0	185
0	0
0	0
1068	2
7	0
313	326
0	324
444	43
0	43
942	0
35	0
7	872
226	396
0	1284
0	1322
60	244
5	244
321	662
2	268
4	179
24	133
3	5
0	166
4	0
3	14
1	8
0	6
0	1
3	1
102	166
0	13
1	13
1	10
194	177
4	177
0	21
0	21
13	21
2073	1668
0	0
0	0
0	0
0	0
0	0
22	198
0	198
0	0
0	0
0	0
7981	1122
0	1533
24	1849
6	725
5	655
0	1510
7	2788
0	0
45	194
9	194
77	10
229	356
16	366
5	12
3	16
0	4
4	0
0	0
1938	0
157	539
192	1363
6	828
18	126
16	126
0	325
103	485
67	487
0	0
0	0
0	0
0	0
0	0
5	12
0	12
0	0
14	1313
592	1363
60	75
0	10
362	96
0	95
0	974
1604	422
0	422
0	0
1	11
25	9
0	0
0	11
326	367
1	0
1	58
11	58
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
