UniqueCount	AmbigCount
5	4
18	48
0	1040
1	2
0	46
0	1050
0	0
0	108
0	108
0	50
14	107
0	104
0	4
4	1
0	22
1	54
0	5
6	62
0	0
73	0
0	1
0	1
9	517
0	59
0	279
7	228
0	516
0	0
0	23
0	38
0	49
3	61
0	0
0	0
7	51
187	51
0	0
679	0
654	0
0	42
41	88
16	86
17	1125
11	192
0	84
1	71
21	1125
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
598	167
6	0
65	823
5	49
0	0
0	0
51	1142
0	715
0	108
0	153
241	1133
89	123
0	122
1449	4684
19	2221
8	3501
35	95
28	0
1	652
1030	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
403	1079
5	122
0	1079
0	0
0	0
0	0
0	0
4	68
347	68
557	0
0	52
2	50
2	6
0	52
0	51
283	684
16	109
11	581
2	65
7	305
5	146
19	0
140	0
70	923
3000	1121
20	325
0	0
84	0
0	0
0	0
0	0
11	69
9	26
0	69
0	0
285	1138
0	593
110	1731
0	1112
38	1112
47	343
0	23
37	45
7	388
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	371
0	12
0	359
1	0
61	34
0	34
94	1850
0	2054
2	1159
8	0
16	25
0	2062
10	0
0	0
0	0
22	2163
0	2454
188	448
926	498
1	9
0	9
0	2
0	2
0	0
0	0
310	159
0	0
0	0
731	58
1	58
302	1474
166	1474
394	59
0	18
2	41
0	0
44	240
0	240
0	148
0	27
2	14
0	0
1354	17
11	133
34	0
0	5
0	7
1	7
17	5
486	229
0	186
1713	2
0	0
0	0
815	175
112	6
2	169
0	0
0	9
0	4
0	8
0	0
0	3
6197	809
1	0
5	809
12	377
32	377
0	0
0	0
0	0
973	0
0	12
244	1939
16	1939
4	50
5	212
0	0
0	0
460	237
0	237
0	0
130	0
665	0
20	0
217	249
37	242
5	143
0	510
21	740
0	6
0	6
51	6
0	0
1009	682
7	682
334	21
1	7
2	3
0	11
0	1
2	799
0	220
10	0
1	764
1647	139
0	139
215	0
7	2
0	0
0	0
7	0
0	0
117	0
0	575
0	0
0	39
0	609
0	55
0	285
0	7
0	2
0	1
163	295
121	0
44	5522
0	2318
327	5073
0	4428
0	0
0	2190
0	346
9	18
16	2
0	653
125	5701
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
2	39
3	39
569	0
204	118
0	118
1351	461
0	189
0	272
965	194
3	96
3	190
7	0
2	0
0	1176
2	1176
0	1020
0	431
45	1077
0	1163
32	1414
0	0
0	0
0	0
0	0
0	1
0	2
3	2
0	1
26	1192
0	274
1	1045
2	95
0	86
5	94
1332	0
33	147
4	152
19	192
38	34
129	34
11148	1177
2	634
0	168
0	15
5	0
1	0
0	0
0	0
0	0
37	355
0	49
0	355
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
85	619
3	386
0	17
0	12
3	28
0	0
48	5
8	0
0	335
30	1
0	1
2	0
0	1
0	1
1	1
0	1
1079	0
1999	0
0	1248
92	155
89	334
0	38
4	67
4	243
1	44
0	15
0	44
1	10
91	0
0	166
5	167
237	333
3708	2027
1	2027
3135	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	674
0	369
0	0
258	234
5	0
1	66
7	181
0	67
1	60
38	100
0	107
0	82
0	0
250	2130
96	4723
1421	4478
0	67
0	0
2	0
0	6
45	68
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
137	1347
1	1347
0	0
2023	230
0	230
0	1819
0	9
0	39
85	1819
410	45
0	45
0	0
366	59
2	0
1	59
0	0
35	964
379	964
23	2375
0	23164
0	561
385	23196
5	18654
182	367
2	367
376	821
0	820
0	0
0	0
56	251
0	0
10	1079
59	1126
40	992
4	34
0	0
0	0
0	2
0	12
0	2
0	2
0	0
0	0
0	0
25	881
5	881
0	16
0	16
0	12
0	0
0	5
327	936
6	936
331	0
32	0
10	7
46	110
0	110
0	0
0	0
0	0
551	0
3	0
9927	0
0	0
0	0
32	236
84	243
21	45
22	1001
0	1001
155	529
0	138
6	80
0	121
0	93
0	78
0	15
11	477
18	0
0	0
0	0
1	0
557	1002
87	235
17	1237
0	0
0	0
1462	89
1	50
3	39
0	0
3	33
0	37
0	31
0	5
0	18
0	7
3	19
0	0
0	0
0	0
0	0
0	0
7	28
0	28
0	0
0	0
0	0
0	0
0	0
0	0
2482	1356
112	1344
0	778
3	1124
0	1303
41	253
0	121
0	1183
1	1303
20	1
4	1
410	3
722	452
13	452
0	4
0	3
0	3
6	1
0	0
0	0
0	3
0	0
0	3
1	238
0	2
2	64
48	304
0	0
0	0
0	0
0	0
0	0
171	781
116	154
0	154
957	269
0	0
10	124
2	229
142	198
8	66
18	3530
0	802
0	0
110	524
0	524
9	2
32	1346
27	1090
2	117
0	0
0	1305
2589	449
6	93
0	18
15	346
1	11
0	3
5	392
0	357
17	53
0	4
19	390
8	135
20	908
42	907
265	22
5	460
0	17
0	119
1	134
0	500
0	498
0	0
753	41
32	59
2	3530
134	25
0	24
1	0
694	77
10	23
0	54
233	0
0	0
0	0
0	0
0	0
0	0
0	179
24	280
0	280
0	4
1	2068
19	2068
0	0
2	5
0	5
185	167
15	40
0	72
3	135
2559	0
194	0
486	24
2	24
6	2804
187	2804
198	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4219	0
0	0
73	1029
0	7
15	1025
0	0
5	3
0	3
0	0
0	8
0	0
0	8
13	197
0	1
2	7
12	589
6	51
0	148
0	357
4	423
5	0
0	0
0	0
200	1139
694	1210
4	183
1	163
0	2
0	2
6	69
0	523
0	125
0	102
0	126
2	147
11	24
12	14
0	11
5	34
10	1
0	10
3	1
0	28
0	28
3	29
0	120
2	0
0	19
2	19
0	481
1	406
6	54
0	32
0	85
42	938
0	191
1	0
2733	442
0	442
5	0
0	0
0	0
0	0
0	0
1	247
1	6
5	27
11	33
2	10
0	0
38	267
0	22
886	22
36	981
0	1646
0	1647
327	5621
74	3549
6	310
31	1513
3	66
1	1304
1	1420
9	1972
0	3434
0	5616
5	0
247	0
0	0
0	0
84	1151
4	21
1	120
2	36
1	0
24	121
793	73
0	73
371	40
31	497
3	462
0	0
373	0
0	78
0	0
0	0
2	6
1	41
159	37
55	40
3	0
0	652
76	130
56	782
289	0
7	108
0	72
223	790
23	626
1	145
1	707
0	0
0	0
0	0
0	0
0	0
215	0
8	11
0	392
123	14
585	5
23	5
262	416
22	0
3	569
10	569
0	198
0	0
5	0
0	0
0	3
0	3
0	3
292	3894
1343	3894
0	0
5	424
60	424
0	0
0	0
536	0
0	0
0	0
281	68
0	68
247	0
24	15
0	15
22	88
0	36
0	352
2	12
131	352
9	1414
8	1414
608	363
212	4085
1	2177
1884	3545
0	831
7	10
0	51
0	704
0	0
0	0
0	0
0	0
0	0
13	35
0	3
0	35
800	24
21	24
48	279
10	34
536	72
0	72
8	279
1	7
217	902
0	256
6	196
7	909
5	1016
1	1016
377	560
0	560
0	670
0	584
39	30
0	3
0	3
7	85
0	85
0	0
0	0
0	0
2964	1801
3	29
0	6
21	6
54	415
1	0
0	0
0	415
0	84
0	84
0	0
1	0
0	0
138	475
0	322
1	21
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	1583
0	1409
1987	0
66	72
2	65
0	22
0	13
0	11
0	13
18	638
280	1104
2	172
65	466
3	85
37	7629
1997	7629
13	450
0	14
335	450
0	0
0	0
0	406
8	398
15	365
0	2
0	86
91	126
4	126
60	0
0	133
35	133
5	322
212	486
10	497
32	1185
33	4199
0	5434
21	5173
96	660
82	660
0	0
0	0
0	0
0	1403
5	305
0	257
102	180
1	180
0	0
0	15
0	0
195	1798
32	1798
927	0
5620	863
0	852
3	6
0	0
0	0
0	0
0	0
0	0
90	100
2	0
0	22
0	35
8	37
6	24
0	100
0	9
274	907
115	384
6	1291
0	1580
0	173
0	1020
20	1583
0	1408
0	1346
0	1442
0	979
22	0
5	19
0	0
0	0
169	8
0	8
29	3124
7	3197
4	632
9	383
0	3028
4	2839
609	0
0	0
0	25122
0	1035
8	1403
2	0
0	0
1	0
3	0
0	0
3523	12
7	12
0	0
0	0
0	0
1602	25507
12	25173
5	23757
4	20110
18	17
4	4874
1	5
11	1
0	0
0	44
0	44
61	0
11	2056
3	2056
0	0
38	0
0	1765
0	116
15	1144
0	1752
0	1321
0	0
826	0
49	1526
60	1526
36	12
163	2038
0	16
0	3
1	43
0	132
3	237
89	2026
1500	746
3	621
0	746
0	0
0	0
102	1589
0	1415
0	0
0	0
453	166
13	166
446	0
0	0
0	456
127	831
15	682
0	19
2	13
2	289
0	0
11	358
1084	841
0	708
23	767
117	135
0	135
0	1970
110	2236
7	1820
0	2
19	422
8	1167
17	0
0	518
0	0
1	0
4	1
0	1
1	0
0	0
0	0
0	0
0	0
792	138
0	138
0	0
0	0
0	0
26	576
5	977
1	51
6	1007
1	0
8	306
11	398
75	194
8	15
1	362
1	0
0	0
5	328
0	342
16	343
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
47	59
3	0
0	1
0	57
1	46
0	0
0	0
0	0
0	0
0	0
0	49
0	192
8	241
0	0
0	0
0	593
0	804
119	1397
0	390
0	246
0	390
0	444
13	430
0	20
0	6
0	284
249	133
0	28
47	91
0	28
64	69
0	113
32	182
0	0
0	0
489	0
0	0
0	0
0	137
0	0
0	137
10	0
0	0
0	0
0	0
0	0
0	0
0	422
0	662
185	655
0	0
0	0
0	0
0	0
3	0
0	424
0	108
0	82
0	33
0	20
38	427
0	75
0	75
0	0
1	0
0	0
19	268
0	30
264	298
2	797
0	873
0	0
8	669
22	1181
24	78
3	67
8	34
1	59
19	80
5	9
2	43
0	10
103	190
13	140
4	10
0	180
262	0
3129	268
0	18
1	246
1	1259
0	1213
0	1181
0	1273
0	249
238	249
1	0
0	0
1	1
0	0
0	0
0	1
1	3
0	3
130	0
0	15
21	162
247	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
101	56
0	56
0	0
0	0
0	0
0	0
0	0
50	635
4	635
0	0
0	0
74	2
0	0
0	27
0	4
0	7
0	0
1376	0
0	0
25	733
0	0
10	733
348	231
0	231
0	0
0	0
1435	231
4	29
4	45
2	159
0	0
0	0
3651	3515
4	3111
11	2
2	428
2	75
1269	59
0	7
1	52
0	0
0	0
0	0
0	0
1859	0
0	0
0	0
115	1320
1	0
19	60
17	42
63	22
244	0
5	64
0	26
16	26
0	71
8	71
4	301
2	301
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
35	271
8	1014
0	75
7	81
9	6
13	759
1001	146
0	115
0	0
0	0
0	326
0	593
0	85
2	4
65	750
0	0
0	0
0	0
40	192
0	186
0	0
2	23
5	162
0	157
0	95
194	97
4	0
0	2
3	14
2	9
0	0
4	5
243	26
0	6
586	27
25	222
659	222
0	0
0	5
0	5
13	341
7	341
0	0
0	0
0	0
0	0
0	0
0	0
0	0
240	3977
0	5530
1	5616
0	0
4	3025
194	6647
15	1008
4	6531
0	1003
0	186
0	0
0	0
0	0
15	643
0	769
0	602
1	482
0	611
182	611
19	779
0	0
0	0
0	0
10	3
0	1
2	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
463	1
0	0
0	0
0	0
559	0
3089	1
0	4
1	14
2	195
6	194
8	7
0	7
0	6
8	329
2	81
372	138
1	42
0	95
1	15
19	1785
3	1185
131	1823
161	8503
190	7737
7	1215
0	5902
0	0
2258	18520
33	0
0	0
30	108
0	108
0	0
0	0
5	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
106	22
0	22
0	22
1	22
2102	0
3	7
0	0
0	7
17	565
3608	1147
0	575
11	352
1	26
0	183
0	0
0	0
6	18
0	18
0	10
0	10
421	2270
0	359
0	1475
0	2218
0	1976
0	2386
2533	0
21	220
0	1
0	35
0	220
369	0
0	0
0	0
0	0
0	0
0	175
0	124
0	12
0	149
0	21
0	2
0	21
139	1259
959	649
65	1908
0	0
0	0
0	0
0	0
5	0
2	1
655	3070
25	16
3	198
0	2205
0	0
0	0
0	0
0	0
322	0
1	0
0	0
448	0
0	0
1176	52
0	105
0	53
0	0
0	0
46	759
300	875
0	168
0	645
0	0
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
1	16
0	0
0	16
0	220
28	158
57	141
59	27
0	415
72	84
25	0
0	415
7	1
0	0
24	84
7	94
0	12
0	2
1890	3
1	2
10	0
2511	66
6	0
2	66
0	0
185	10
65	21890
0	6
0	0
68	636
2	633
2	127
3	2
0	162
10	839
4	1371
103	1302
0	1261
935	45
5	0
1	44
0	0
0	0
0	0
0	0
0	0
0	0
0	3
1	3
0	0
0	0
0	0
189	88
0	18
0	17
1	19
0	70
1	45
0	0
48	20
0	20
220	0
100	0
43	2237
7	2232
0	1364
2	1461
0	1022
22	738
18	1033
0	665
0	0
0	1077
21	347
1	38
2	1084
580	1376
0	145
10	1381
0	0
0	0
1	20
0	7
0	0
1	27
2	0
89	0
4	0
0	0
0	59
4	49
4	6
1	0
4	8
5	4
0	58
235	1280
13	1009
1	372
0	7
0	11
88	499
1270	217
10	29
0	149
4	4
0	47
3	40
0	0
0	1
0	2
0	3
0	6
0	0
92	5
0	5
0	0
0	0
0	37
1	37
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
148	0
4	56
0	27
692	880
0	880
0	0
13	76
0	47
0	24
0	14
0	33
0	0
129	0
0	0
0	0
0	0
0	230
0	26
0	247
0	277
0	0
0	0
0	0
0	109
0	20
0	109
8	114
9453	15150
1532	15150
0	0
0	0
0	0
97	1899
3	1330
0	366
0	242
30	2177
0	0
0	0
43	0
131	311
577	437
0	475
1	0
0	0
0	4
0	4
0	4
0	0
0	4
0	4
0	25
0	0
0	0
0	0
0	0
467	0
2	11
0	11
0	11
48	300
0	300
0	0
0	0
367	10094
33	3944
0	1674
14	80
0	173
7	173
304	0
0	244
0	202
6414	6929
5	3902
46	3505
53	1100
1	2349
1628	2349
0	14
1	0
0	15
0	0
26	2834
8	50
98	2794
25	46
8	46
6	12
283	97
0	88
7	3
3	2
0	1
1	0
0	1
0	1
9	1
0	0
0	0
200	1208
2	1208
0	3345
0	61
0	405
14	392
8	405
31	3386
23	400
0	1108
38	981
0	1071
0	0
0	0
0	0
0	4
3	0
0	1
0	1
2	4
1077	0
460	800
35	800
367	320
10	320
876	292
2	14
0	5
0	278
242	0
0	126
0	127
0	146
0	6
2	6
0	6
0	350
0	124
5	420
1	86
9	117
0	392
0	0
0	0
11	207
0	69
11	218
29	4
0	4
0	0
584	529
0	434
0	529
0	0
0	0
0	0
15	43
20	73
0	1067
22	494
18	892
6	25
5	0
0	82
28	1
284	28
52	1006
0	0
60	20
0	21
68	125
5	125
0	0
0	0
0	0
0	0
0	0
0	0
19	422
24	705
1	654
0	373
15	499
0	422
5	539
0	535
1	413
0	4
7	87
303	117
0	0
0	0
0	0
0	0
0	0
0	0
17	1
0	13
6	5
0	27
30	337
0	0
0	0
0	0
54	136
7	99
3520	706
0	692
33	10
0	0
0	0
5	645
0	55
13	246
176	946
2	0
0	84
0	2
13	98
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
93	3366
63	551
371	193
223	1993
0	2929
2	0
0	51
0	51
46	244
0	0
0	0
0	0
1	93
189	118
8	26
0	0
0	0
2732	383
0	382
0	382
0	0
0	0
0	0
0	0
0	11
5	0
7	123
5	123
26	100
2	2296
0	604
0	2391
0	0
0	0
201	0
101	602
0	602
0	0
9	3
10	892
1	834
43	897
0	50
469	29
5	29
12	92
0	12
1011	17
50	0
0	0
0	0
311	0
1996	847
1	0
18	847
4	4
7	9
1	3
0	6
85	33
0	21
0	4
24	11
0	0
1	87
0	44
0	80
85	806
41	806
0	26
0	27
0	1
9	19
0	12
6	83
0	72
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
0	70
0	21
0	88
0	0
9	456
25	456
0	53
0	51
142	53
0	8
2	22
0	0
0	27
64	19
0	16
0	58
0	64
0	0
44	0
17	40
0	0
0	0
0	0
0	0
0	0
0	109
0	121
17	116
1626	405
4	405
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
2	19
10	49
0	0
34	49
50	657
1	551
914	1013
12	657
0	0
0	0
120	402
3	344
1	100
74	704
0	11
26	693
12	58
3	58
0	2
0	0
6	10
0	10
0	0
0	0
435	243
4	243
0	0
0	0
0	0
0	0
0	0
94	11
1	11
0	0
0	0
0	0
8	121
56	121
60	1694
28	1583
0	1389
0	1477
12	2876
0	0
0	0
0	0
3	207
2	224
7	214
1	11
13	0
0	1238
53	2054
0	343
252	3381
2228	324
12	324
34	138
282	201
3722	2469
11	0
34	2428
0	49
1	28
0	3
3	49
0	49
1	0
548	490
0	490
0	0
0	0
51	112
0	112
0	0
0	0
0	0
0	0
0	0
0	0
0	0
85	1485
4	1468
2	1495
0	0
0	0
0	0
0	0
0	0
6	0
0	31
0	7
0	0
0	0
24	31
0	125
0	96
0	281
0	292
0	443
0	473
0	467
0	480
171	449
36	0
0	32
0	0
3	0
289	363
0	0
0	331
14	0
17	0
0	0
0	0
0	0
0	0
0	0
0	0
2	19
9	30
3	169
0	173
11	151
109	77
989	79
2	2
272	0
10	1481
107	1481
12	1637
15	116
12	1574
36	1595
0	0
0	0
1	0
5	0
0	0
130	0
0	0
0	2
51	461
2	214
341	461
58	81
293	81
0	124
0	187
0	107
0	234
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1008	145
0	145
0	0
0	0
0	30
1	91
27	91
4	0
2	1
3	1
11	2
0	2
0	2
1	2
12933	1916
0	1195
0	721
0	0
0	0
90	1057
3	124
4	56
27	1057
1012	91
0	60
0	31
0	523
2192	5405
20	1115
0	62
0	5135
99	47
8	46
7	6
0	7
0	0
0	0
0	471
18	471
0	451
0	0
21	1097
2	749
1021	987
0	0
99	586
51	222
0	202
1387	1132
2	146
0	1970
0	1977
7	2082
0	1913
0	1894
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
659	899
10	899
0	2
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	4
0	2
0	2
0	4
0	0
0	2
0	2
1507	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	9
3	0
0	0
0	0
0	0
0	145
172	119
846	145
40	349
0	348
0	0
0	0
69	94
10	85
0	190
9	190
0	1
0	1
0	0
0	0
0	0
0	0
639	22
5	17
4	0
2	5
0	0
0	0
0	0
0	0
0	92
443	92
0	0
0	0
2	2
0	2
0	0
0	0
504	0
743	5930
2	3272
0	3854
0	5925
0	2922
0	0
0	0
0	1355
0	1680
0	1130
2	1793
4	0
11	1367
3	1368
10	276
98	599
0	6
11	518
0	0
0	0
0	0
0	0
0	0
1014	24
123	0
1	251
0	0
2	251
0	0
2	277
267	283
0	117
0	229
0	408
27	335
0	0
0	0
1	100
231	100
71	1164
14	887
6	40
4	92
73	1182
7	0
3825	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
227	25
0	350
34	290
52	665
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	3
0	2
0	5
0	0
0	0
0	0
52	151
2	133
0	92
39894	5105
17	5099
0	0
0	0
0	0
0	0
0	0
189	0
0	0
12	0
60	79
2	69
0	0
0	0
156	142
1	142
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	44
0	38
0	3
0	8
0	8
1	48
0	0
1256	0
1	0
6	449
0	449
0	0
0	0
0	0
0	0
0	0
0	0
190	1525
0	928
624	1525
0	15
0	23
0	5
20	46
0	37
30	360
30	360
0	1875
15	1657
865	1028
0	1839
942	49
920	1536
30	1028
0	533
390	1313
0	78
0	379
0	1283
2594	0
637	46
0	29
0	47
21	432
2	51
0	222
4	187
1	33
1	3
0	423
0	497
1	655
2	1059
12	695
7	1152
0	0
435	87
0	1
0	86
70	113
6	0
0	0
19	23
0	19
5	14
0	9
0	5
0	0
0	0
8	142
58	250
35	248
0	0
3	70
0	0
0	0
7	70
1	256
3	115
0	96
0	18
0	3
2	109
1811	0
0	0
2436	412
12	0
493	146
0	0
0	0
0	0
0	0
1097	0
0	1
0	0
0	16
4	16
3	1
0	16
756	736
530	0
414	0
1	526
0	580
0	8
0	5
102	359
124	27
1	22
0	5
10	1045
4	10
0	0
2	10
0	2
0	8
0	9
0	10
0	0
0	0
0	0
0	314
0	43
1	329
78	686
0	0
0	0
0	0
3258	19265
9	7773
62	3575
0	18252
10245	1
41	0
0	19
0	19
0	0
0	0
0	0
0	110
1	110
0	0
0	0
0	0
402	88
0	88
0	0
0	0
0	0
0	0
63	0
0	0
0	0
0	0
0	0
0	0
0	0
25	354
21	3808
9	3893
6	4
0	9
0	0
0	0
1	7
5	0
426	0
0	0
0	0
389	0
1203	1636
0	442
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
15	201
9	108
1	183
662	500
1	435
9	490
0	549
4	29
0	0
0	0
0	0
0	0
0	474
9	474
0	147
0	164
0	160
0	137
0	160
1	164
0	0
0	0
818	0
0	0
612	0
0	0
0	0
0	0
0	2
0	0
0	2
144	614
9	69
10	356
134	595
3	51
6742	12638
8	38
1750	10
310	338
3	338
3	0
0	0
20	196
0	60
102	212
1567	131
2	131
0	0
922	735
1	459
1	420
0	0
35	620
0	103
309	690
1957	0
0	1
0	1
59	531
25	531
0	0
0	0
0	0
0	14
42	18
18	130
0	94
12	122
0	112
493	0
166	326
1	287
0	0
0	0
0	0
320	1013
10	1012
11	44
2	0
0	0
0	0
0	0
0	0
0	38
0	1008
18	3957
0	1734
0	2982
0	3927
0	0
0	0
706	1724
0	1705
0	1625
11	18
0	18
10	1
131	15
4	15
0	0
0	0
0	0
9803	1699
2	3
0	0
0	0
2	6
2	40
0	34
0	0
466	0
0	4
0	0
0	4
0	2
0	0
0	0
0	0
0	0
1274	26
9	26
0	0
0	0
6	1
0	1
0	1
0	1
846	0
0	0
5	129
298	130
22	18
8	255
7	127
14	245
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
519	243
0	243
0	0
0	77
6	2526
26	2529
3	0
0	0
702	937
2	475
206	89
2	0
0	0
0	0
0	0
0	0
0	0
2901	0
116	1362
111	1002
327	1491
0	0
0	110
0	97
10	117
602	3
0	51
0	136
0	22
0	70
1	99
4	44
0	95
0	44
0	187
0	0
15	8
2	5
0	1
0	0
10	13
0	96
2	93
0	93
1	92
0	13
88	100
0	17
0	37
19	54
363	310
0	296
0	0
0	0
0	0
181	270
379	0
0	1
0	3
0	0
0	0
0	3
0	1
0	1
0	3
0	174
0	150
3	80
0	44
1	340
4430	335
14	24
2	40
58	101
0	257
0	0
0	0
1076	0
11	0
272	308
0	308
459	53
0	53
883	0
26	1
9	1094
173	454
0	1584
0	1627
62	217
2	217
369	745
1	300
0	201
15	142
11	11
0	217
2	0
2	18
0	14
0	6
0	0
0	0
92	217
0	16
0	19
4	12
251	248
1	248
0	36
0	36
20	36
2380	1889
0	0
0	0
0	0
0	0
0	0
32	214
0	214
0	0
0	0
0	0
8387	1281
5	1668
21	1990
6	783
5	698
0	1578
3	3170
0	0
53	213
13	213
123	8
208	474
20	483
3	8
0	10
0	2
9	0
0	0
2093	0
114	592
205	1502
9	910
15	181
28	181
0	450
156	635
50	646
0	0
0	0
0	0
0	0
0	0
11	12
2	12
0	0
20	1450
592	1491
63	88
0	12
353	93
3	93
0	1020
1856	516
0	516
0	0
0	13
17	13
0	0
0	13
306	347
1	0
0	50
14	50
12	0
