UniqueCount	AmbigCount
6	77
1	159
6	0
0	0
0	854
0	854
0	753
0	417
17	1100
0	1211
24	1426
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	884
0	155
0	813
5	64
0	57
4	62
1078	0
14	107
0	108
5	133
28	32
97	32
9095	1103
2	567
1	217
0	13
4	0
0	1
0	1
0	0
0	0
17	259
3	50
0	259
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
54	544
0	358
2	10
0	27
2	19
0	0
40	8
17	0
0	314
12	6
0	0
0	6
0	1
0	5
0	1
1	5
951	0
1456	0
0	1107
80	146
45	210
1	17
2	43
4	160
0	32
0	10
0	55
0	7
73	1
0	146
2	135
243	282
2965	1850
1	1850
2584	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	465
0	251
0	0
207	188
7	0
4	68
2	155
0	68
4	52
29	87
0	97
0	71
1	0
210	1717
48	4124
1249	3916
0	38
1	0
1	0
0	3
36	39
0	7
0	7
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
71	1202
0	1202
0	0
1567	254
0	254
0	1532
1	7
0	33
55	1532
367	46
0	46
0	0
260	41
4	0
0	41
0	0
16	741
337	742
11	1862
0	14968
0	471
229	14999
5	11726
132	298
1	298
250	472
0	471
0	0
0	0
37	240
0	1
7	789
37	830
31	739
2	36
0	0
0	0
0	5
0	5
0	5
0	5
0	0
0	0
0	0
15	758
6	758
0	6
0	6
0	5
0	0
0	1
253	742
3	742
203	0
42	0
7	9
28	98
0	98
0	0
0	0
0	0
443	0
0	0
7931	2
0	0
0	0
26	208
52	213
26	52
30	920
0	920
106	498
0	132
11	72
0	114
0	80
0	71
1	14
5	462
13	0
0	0
0	0
1	0
440	871
73	150
25	1021
0	0
0	0
1207	56
0	34
3	22
0	0
0	37
3	37
0	30
0	1
0	12
0	1
0	12
0	0
0	0
0	0
0	0
0	0
2	29
0	29
0	0
0	0
0	0
0	0
0	0
0	0
1935	1294
113	1294
0	818
0	1126
0	1198
30	210
0	119
0	1088
0	1198
18	4
1	4
327	3
561	304
12	304
0	3
0	6
0	6
1	6
0	6
0	0
0	7
0	0
0	2
1	182
0	1
4	51
17	234
0	0
0	0
0	0
0	0
0	0
169	765
114	113
0	113
780	181
3	3
9	84
0	149
74	126
4	36
9	3122
0	763
0	1
69	415
0	415
8	1
13	1111
14	888
4	105
0	0
0	1078
2074	413
1	97
0	24
6	307
0	15
0	1
1	382
0	354
8	53
0	4
6	372
7	115
12	670
19	670
170	25
3	443
0	25
0	114
0	117
0	460
0	464
0	0
641	39
37	49
1	3122
108	12
0	12
0	0
571	64
3	35
0	29
214	0
0	1
0	0
0	0
0	1
0	1
0	136
30	220
0	220
0	1
0	1715
14	1715
1	0
14	7
2	7
163	131
10	27
0	50
2	108
2314	0
145	0
342	18
1	18
7	2290
168	2290
150	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3383	0
0	0
61	791
0	10
14	788
0	0
0	7
0	7
0	0
0	6
0	1
0	6
15	190
0	5
1	7
5	521
2	34
0	124
0	337
5	381
2	0
0	0
0	0
127	1074
533	1137
7	156
1	128
0	0
0	0
4	89
0	507
0	74
0	74
0	92
1	92
8	22
1	13
0	15
4	20
3	0
0	3
1	0
0	10
0	10
0	10
0	72
1	0
0	8
1	8
0	327
0	367
0	52
0	32
1	82
30	745
0	164
0	0
2188	338
1	338
2	0
0	0
0	0
0	0
0	0
1	263
0	4
0	22
7	34
0	6
0	0
17	284
0	31
750	31
150	2039
0	1303
2	1303
331	4905
84	3244
5	265
22	1434
5	100
0	1155
0	1287
2	1697
0	3142
0	4902
2	0
176	0
0	0
0	0
52	906
3	15
7	104
9	23
0	2
37	103
526	47
1	47
240	50
19	395
2	381
0	0
363	0
0	151
0	0
0	0
6	18
0	52
144	51
35	48
3	0
0	439
49	141
30	580
260	0
2	87
2	40
154	657
10	521
1	127
1	592
0	0
0	0
0	0
0	0
0	0
189	0
12	6
0	222
65	12
458	5
22	6
167	239
24	0
3	584
19	584
0	176
0	0
0	0
0	0
0	4
0	4
0	4
206	3244
1029	3244
0	0
1	417
84	417
0	0
0	0
417	2
0	0
0	0
172	51
0	51
199	0
21	9
0	9
12	85
0	36
3	363
0	12
125	363
3	1343
4	1343
492	202
112	3450
0	1799
1525	3042
0	668
3	9
0	53
3	713
0	0
0	0
0	0
0	1
0	1
10	30
0	1
0	30
627	27
5	27
45	159
5	26
377	70
0	70
11	159
0	2
140	739
0	182
0	166
12	741
8	783
0	783
297	485
1	485
0	464
0	400
29	19
1	1
0	1
9	79
0	79
0	0
0	0
0	0
2525	1767
2	47
1	7
19	7
28	334
2	0
0	0
0	334
1	55
0	55
0	0
0	0
0	0
121	408
0	276
1	20
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	1351
0	1201
1566	0
40	55
2	52
0	21
0	6
0	5
0	6
17	478
195	936
0	135
36	458
3	112
24	6347
1804	6347
35	388
0	13
251	388
0	0
0	0
0	241
0	230
6	216
0	4
4	89
76	144
1	144
71	0
0	144
15	144
4	357
190	521
20	538
23	916
33	3178
0	4123
13	3980
77	628
58	628
0	0
0	0
0	0
0	1200
6	268
0	204
73	135
0	135
0	0
0	2
0	0
169	1229
25	1229
723	0
4542	817
1	800
3	15
0	0
0	0
0	0
0	0
0	0
56	78
3	0
1	20
0	36
3	38
6	28
1	78
2	9
271	792
82	334
2	1126
0	1438
0	86
0	827
12	1438
0	965
0	927
0	974
1	667
26	0
8	27
0	0
0	0
173	5
0	5
35	2587
2	2675
0	563
8	330
0	2499
3	2407
507	0
0	0
0	20266
0	887
2	1200
4	0
0	0
2	0
1	0
0	0
2950	6
11	6
0	0
0	0
0	0
1274	20600
3	20308
2	19036
157	16480
5	5
0	3795
1	8
3	2
0	0
0	47
0	47
50	0
11	1738
1	1738
0	0
28	0
0	1419
0	113
15	949
0	1403
0	1041
0	0
699	0
15	884
37	884
17	12
88	1262
1	5
0	5
0	39
0	91
1	191
49	1250
1325	647
1	528
0	642
0	0
0	0
78	1360
0	1210
0	0
0	0
427	120
4	120
343	0
0	0
0	358
82	714
20	628
0	6
1	20
8	260
0	0
8	319
906	674
0	598
25	622
63	91
0	91
0	1822
83	2032
5	1652
0	2
15	369
5	1034
8	0
0	456
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
614	96
0	96
0	0
0	0
1	4
58	557
1	972
4	29
3	983
0	0
10	248
6	358
51	198
3	11
2	325
0	0
0	0
5	301
0	316
10	315
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
41	29
1	0
0	3
0	30
3	22
0	0
0	0
0	0
0	0
0	0
0	46
0	165
13	211
0	0
0	0
0	464
0	699
89	1163
0	280
0	183
0	283
0	315
8	298
3	28
0	8
0	209
194	89
0	29
47	56
2	20
50	64
0	113
14	177
0	0
0	0
389	0
0	0
0	0
0	116
0	0
0	116
2	0
0	0
0	0
0	0
0	0
0	0
0	364
0	584
161	582
0	0
0	0
0	0
0	0
2	0
0	336
0	79
0	62
0	28
0	25
30	336
0	43
0	43
0	0
1	0
0	0
10	196
0	33
257	229
0	499
0	545
0	0
1	466
5	787
18	76
1	73
8	30
2	70
12	87
2	13
0	51
0	14
70	135
5	99
0	9
0	126
259	0
2803	289
0	23
8	264
0	1083
0	1030
0	1011
0	1086
0	200
206	200
1	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
126	0
0	24
29	113
227	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
80	71
0	71
0	0
0	0
0	1
1	0
0	1
18	518
1	518
0	0
0	0
56	2
0	0
0	19
0	3
0	5
0	0
992	0
0	0
24	675
0	0
11	675
306	150
3	150
0	0
0	0
1222	235
1	31
0	54
2	153
0	0
0	0
3235	3035
6	2610
2	3
1	425
1	97
862	56
0	12
0	44
0	0
0	0
0	0
0	0
1822	0
0	2
1	2
113	1008
0	0
9	73
5	61
47	27
160	0
3	86
0	17
12	17
0	39
5	39
12	157
3	157
0	1
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
41	184
2	812
0	56
4	69
2	19
18	657
710	97
0	80
1	4
0	4
0	273
0	472
0	92
2	5
29	590
0	0
0	0
0	0
33	152
0	152
0	1
5	8
3	135
0	131
0	79
119	79
0	0
0	0
2	9
1	6
0	2
2	0
193	25
0	6
504	30
18	181
535	181
4	1
0	0
0	1
14	274
4	274
0	0
0	0
0	0
0	0
0	0
0	0
0	0
165	2950
0	4163
0	4223
0	0
2	2891
221	6508
20	1081
0	6383
0	804
0	140
0	0
0	0
0	0
10	496
0	594
0	479
1	354
0	448
152	448
13	620
0	0
0	0
0	0
8	5
0	5
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
342	0
0	0
0	0
0	0
441	0
2347	1
0	2
3	7
1	159
4	158
8	14
0	5
0	1
13	275
1	51
257	103
2	40
1	62
7	3
11	1516
0	1063
90	1553
138	9198
71	7678
4	1460
4	5902
0	0
1703	16940
18	0
0	0
21	138
0	138
0	0
0	0
1	4
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	0
0	0
0	1
95	26
0	26
0	24
1	24
1333	0
3	11
0	1
0	11
8	351
2764	838
0	388
8	277
0	27
1	145
0	0
0	0
1	11
0	11
0	9
0	9
340	1703
0	305
0	1129
0	1689
0	1501
0	1801
2169	0
7	196
0	1
0	41
0	196
319	0
0	0
0	0
0	0
0	0
4	125
0	90
0	14
0	107
1	14
0	1
0	14
104	963
802	562
55	1523
0	0
0	0
0	0
0	0
3	1
0	0
622	3786
18	14
1	208
7	1836
0	0
0	0
0	0
0	0
250	0
0	0
0	0
282	0
0	0
889	36
0	91
0	64
0	0
0	0
27	480
231	567
0	110
0	391
0	8
0	3
0	5
0	0
0	0
0	0
0	0
0	0
0	0
3	10
0	0
0	10
0	145
15	99
51	98
58	22
0	322
58	54
19	0
0	322
6	0
0	0
17	48
4	51
0	3
0	0
1473	3
0	2
9	0
2277	65
6	0
0	65
0	0
156	7
23	6681
0	2
0	0
57	517
3	511
0	115
6	3
1	124
7	570
13	965
109	908
0	896
889	44
0	0
2	43
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
1	0
129	75
0	25
0	25
3	25
0	47
0	27
0	0
33	21
0	21
192	0
80	0
33	1543
9	1556
0	851
0	936
0	634
18	679
16	945
0	634
0	0
0	767
16	227
2	31
1	774
466	1061
0	171
1	1072
0	0
0	0
1	17
0	12
0	0
2	29
0	0
56	0
4	0
0	0
0	59
1	47
3	9
0	2
3	10
0	10
0	57
147	1011
4	787
1	299
2	14
0	23
81	395
1016	193
3	27
0	151
2	6
0	31
6	30
0	0
1	0
0	2
0	12
0	14
0	0
67	6
2	6
0	1
0	1
0	24
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
139	0
3	35
0	13
543	687
0	687
0	0
8	76
0	44
1	15
0	10
0	42
2	0
107	0
0	0
0	0
0	0
0	219
0	17
0	220
0	259
0	0
0	0
0	0
1	75
2	26
0	75
5	79
7763	13796
1906	13789
0	0
0	0
0	0
113	1660
16	1098
0	325
0	234
24	1881
0	0
0	0
35	0
104	248
481	345
2	380
0	1
0	1
0	2
0	2
0	2
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
369	0
0	3
0	3
0	3
31	261
0	261
0	0
0	0
394	9073
17	3939
0	1566
10	62
0	199
0	199
222	0
0	182
0	158
4563	5979
13	3333
110	2920
40	1124
0	1835
1435	1835
2	11
1	0
3	15
0	0
19	2277
3	35
81	2248
29	49
2	49
12	20
243	77
0	56
1	4
4	0
0	0
1	0
0	1
0	0
5	3
0	0
0	0
162	917
1	917
0	2215
0	53
0	287
6	274
5	287
38	2247
16	298
0	825
16	702
0	795
0	0
0	0
0	0
0	1
0	1
1	1
0	1
1	2
843	0
364	621
19	621
258	284
21	284
616	184
0	6
0	3
0	178
180	0
0	123
1	123
0	156
0	9
2	7
0	7
7	282
0	94
0	341
3	73
3	110
1	315
0	0
0	0
13	172
0	83
6	179
28	3
0	3
0	0
584	476
1	404
0	476
0	0
0	0
0	0
6	36
28	45
0	806
16	389
18	700
3	18
4	0
0	51
23	5
196	28
31	758
0	0
38	21
0	25
37	92
3	92
0	0
0	0
0	0
0	0
0	0
0	0
2	314
19	538
1	499
0	275
15	352
0	314
2	376
0	373
0	304
0	7
3	46
227	61
0	0
0	0
0	0
0	0
0	0
0	0
12	4
0	9
4	2
0	17
21	292
0	0
0	0
0	0
47	110
2	73
2796	557
1	548
28	8
0	0
0	0
5	509
0	35
7	173
134	717
0	0
0	39
0	1
3	50
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	0
68	2625
62	506
325	160
141	1494
0	2311
2	0
0	36
0	36
35	182
0	0
0	0
0	0
0	89
183	109
11	26
0	0
0	0
2335	293
0	293
0	293
0	0
0	0
0	0
0	0
0	6
4	0
3	94
3	94
11	58
0	1774
2	475
1	1842
0	0
0	0
164	0
116	560
0	560
0	0
12	3
10	760
1	717
18	762
0	44
377	31
0	31
8	77
0	13
667	4
49	0
0	0
0	0
278	0
1643	820
0	0
12	822
4	8
2	2
1	0
0	2
76	34
0	16
0	6
18	11
0	0
0	42
0	17
0	42
48	535
26	535
0	15
0	15
0	0
1	9
0	8
6	70
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	47
0	16
0	50
0	0
6	316
24	316
2	43
0	43
122	43
4	13
0	11
0	3
0	14
29	7
0	5
0	26
0	28
0	0
29	0
1	3
0	0
0	0
0	0
0	0
0	0
0	78
1	78
11	72
1418	296
13	296
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	0
1	14
4	36
1	0
19	36
24	564
2	406
736	786
11	564
0	0
0	0
93	363
3	325
0	68
83	621
0	15
14	606
12	52
0	52
0	3
0	0
4	12
0	12
0	0
0	0
334	202
4	202
1	0
1	0
0	0
0	0
0	0
66	12
0	12
0	0
0	0
0	0
6	93
51	93
52	1403
8	1308
0	1095
0	1185
14	2321
0	0
0	0
0	0
5	123
2	135
2	123
6	5
12	0
0	886
34	1571
0	320
136	2542
1701	302
10	302
28	151
176	222
3056	2212
3	0
11	2174
0	44
1	16
0	0
1	44
0	44
0	0
516	369
1	369
0	0
0	0
36	82
0	82
0	0
0	0
0	0
0	0
0	0
0	0
0	0
51	1248
1	1208
0	1263
0	0
0	0
0	0
0	0
0	0
3	0
0	46
0	4
0	0
0	0
22	46
0	121
0	94
0	235
0	245
0	334
0	359
0	355
0	357
146	359
20	0
0	28
0	0
1	0
246	274
0	0
0	246
9	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
3	22
4	20
5	120
0	129
5	108
77	51
751	59
1	8
216	0
8	1145
73	1145
4	1012
9	55
10	991
24	987
0	0
0	0
0	0
6	0
0	0
114	0
0	0
0	2
27	366
0	185
308	366
62	52
254	52
0	96
0	150
0	84
0	192
0	0
0	0
0	0
0	0
0	0
0	0
0	0
773	144
1	144
0	0
0	0
0	34
0	63
20	63
0	0
0	0
0	0
4	0
0	0
0	0
0	0
10078	1592
0	972
1	620
0	0
0	0
68	830
0	109
3	34
5	830
868	100
0	60
1	40
3	463
1618	4223
9	921
2	87
0	3980
106	70
9	60
7	6
0	15
0	0
0	0
0	345
32	345
0	337
0	0
25	864
2	615
756	765
0	0
69	390
30	145
0	167
948	870
3	114
0	1451
0	1450
14	1528
1	1406
0	1402
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
614	877
5	877
0	2
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	2
0	2
0	1
0	2
0	1
0	0
0	2
1218	0
0	0
0	0
0	0
0	1
0	2
0	1
0	0
0	0
0	0
0	10
0	0
0	10
0	0
0	0
0	0
0	0
1	122
133	98
578	122
41	300
0	296
0	0
0	0
63	95
8	81
0	188
1	188
0	2
0	2
0	0
0	0
0	0
0	0
467	27
5	21
1	0
0	6
0	0
0	0
0	0
0	0
0	72
398	72
0	0
0	0
0	0
0	0
0	0
0	0
360	0
651	4939
1	2671
0	3127
0	4923
0	2351
0	0
0	0
0	1056
0	1355
0	919
7	1413
0	0
4	1071
4	1078
13	255
88	542
3	5
6	483
0	0
0	0
0	0
2	0
0	0
958	35
49	0
0	195
0	0
2	195
3	0
7	188
256	201
0	109
0	183
0	339
28	259
0	0
0	0
0	98
176	98
31	843
21	647
5	43
2	89
58	864
4	0
3040	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
220	11
0	281
26	223
35	515
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
42	123
0	117
0	84
31182	4456
9	4449
0	0
0	0
0	0
0	0
0	0
140	0
3	0
1	0
38	92
0	80
0	0
0	0
127	108
1	108
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	34
1	29
0	4
0	2
0	6
2	38
0	0
876	0
0	0
1	396
0	396
0	0
0	1
0	0
0	1
0	0
0	0
129	1174
0	673
544	1173
0	28
0	32
4	1
12	65
0	47
25	241
14	241
0	1237
9	1120
685	703
0	1213
747	46
665	1068
12	738
0	345
310	957
0	48
0	292
0	939
2105	0
449	44
0	32
0	44
22	305
4	32
0	155
3	140
8	19
0	3
0	300
0	348
0	466
0	794
12	495
0	879
0	0
339	72
0	2
3	70
47	88
4	0
0	0
23	11
0	7
0	9
0	5
0	4
1	0
0	0
16	122
37	204
30	201
0	0
1	60
0	1
0	2
7	62
0	207
1	64
0	41
0	22
3	1
0	62
1452	0
0	0
2020	258
4	0
247	98
0	0
0	0
0	0
0	0
862	0
0	1
0	0
0	23
0	23
4	4
2	23
626	593
448	0
393	0
0	391
0	435
0	2
0	0
47	266
110	36
2	31
0	6
9	715
2	7
0	0
0	7
0	3
0	6
0	7
0	7
0	0
0	0
0	0
0	351
0	21
1	275
71	647
0	0
0	0
0	0
2680	16065
10	6292
76	3616
5	15050
8773	2
42	0
0	4
0	4
0	0
0	0
1	0
0	75
2	75
0	0
0	0
0	0
358	128
2	128
0	0
0	0
0	0
0	0
33	0
0	0
0	0
0	0
0	0
0	0
0	0
17	220
13	2860
0	2912
9	10
1	13
0	0
0	0
0	7
15	0
339	0
0	0
0	0
282	1
944	1155
0	295
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
4	155
7	85
0	139
535	397
0	349
16	400
0	437
1	21
0	0
0	0
0	0
0	0
0	353
4	353
0	188
0	201
0	200
3	182
1	200
0	200
0	0
0	0
724	0
0	0
482	0
0	0
0	0
0	0
0	2
0	0
0	2
109	607
9	56
3	307
90	595
6	59
5493	11736
3	14
1612	16
217	252
6	252
3	0
0	0
34	230
0	90
80	232
1272	108
0	108
0	0
732	633
1	411
0	372
1	0
10	484
0	91
272	534
1702	0
0	0
0	0
69	353
27	353
1	0
0	0
0	0
0	2
33	5
17	126
0	90
8	116
0	116
336	0
131	287
1	254
0	0
0	0
0	0
247	818
4	818
8	38
1	0
0	0
0	0
0	0
0	0
0	14
0	674
19	2903
0	1359
0	2139
0	2889
0	0
0	0
435	1089
0	1083
0	1013
17	12
0	10
15	0
83	7
3	7
1	0
0	0
0	0
7997	1768
0	0
0	0
0	0
0	9
10	26
0	17
0	0
286	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
1057	12
12	12
0	0
0	0
5	4
0	2
0	2
0	4
664	2
0	2
3	94
277	94
13	15
1	209
9	113
8	205
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
434	203
0	203
0	0
0	63
4	1786
15	1789
2	0
0	0
708	914
3	531
162	93
2	0
0	0
0	0
0	0
0	0
0	0
2278	3
119	1177
81	921
272	1310
0	0
0	61
0	59
3	71
477	5
0	20
0	142
0	18
0	60
0	98
3	35
0	91
0	35
0	179
0	0
3	0
2	4
0	3
0	2
9	4
0	66
0	62
0	60
3	61
0	2
57	68
0	24
0	45
16	69
301	302
0	296
0	0
0	0
0	0
122	183
312	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	174
0	155
0	83
0	50
0	261
3587	263
4	16
6	32
37	82
0	179
0	0
0	0
876	0
5	0
278	298
0	298
377	44
0	44
878	0
37	0
8	707
176	376
0	1098
0	1126
35	212
4	212
319	599
0	241
0	175
8	110
5	9
0	197
0	7
1	13
1	12
0	9
0	1
0	1
86	197
0	27
4	29
1	14
171	143
1	143
0	7
0	7
9	7
1625	1396
0	0
0	0
0	0
0	0
0	0
23	199
0	199
0	0
0	0
0	0
7121	1205
1	1501
18	1798
2	698
7	605
2	1486
7	2601
0	0
29	171
8	171
94	7
185	310
10	317
1	5
2	5
0	1
8	0
0	0
1733	0
115	479
151	1116
3	637
26	112
18	112
0	317
89	472
58	475
0	0
0	0
0	0
0	0
0	0
9	8
1	8
0	0
13	1116
492	1167
57	89
0	12
332	88
0	88
0	813
1419	379
0	379
0	0
8	15
10	15
0	0
0	15
262	334
0	0
2	58
9	58
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
74	25
5	25
0	0
497	130
0	130
7	221
16	221
0	0
0	0
0	2
